user_id	text	label	text_qwenid
1014	领悟真挚友谊的真谛，欢欣鼓舞！	1	28781
1014	网上居然有人拿着我的作曲作词 说是自己写的 还盗用我的声音。	4	3433
1014	竟然有人把我创作的歌词和曲子当作自己的作品，还使用我的嗓音，真是令人反感。	4	28782
1014	有些人真是无耻之极，竟然把我原创的歌曲和歌词当作自己的成果，这让人受不了。	4	28784
1014	姐姐到现在都还没联系上。！	3	3434
1014	去什么日本嘛。！	2	3435
1014	真不明白为什么要去日本。	2	28790
1014	去日本？我才不感兴趣呢！	2	28791
1014	玩个三国杀真是让人恼火。。。。。。	2	28794
1014	三国杀这个游戏真是让人受不了。。。。。。	2	28795
1014	玩三国杀简直让人忍无可忍。。。。。。	2	28796
1014	感概感慨 我也感慨一下2010的最后一天\！	0	3438
2707	ta会在任何时刻想到你，随便遇到的什么人或者事.	0	3441
2703	为此，射手可以不顾一切，可以背叛所有，只为能够把握住爱情！	0	3443
2165	想知道由清新的抹茶冰淇淋所引发的爆笑爱情故事吗？	0	3446
2228	不知道有多少妹子夏天酣畅淋漓“战”魔兽啊！！	0	3449
2228	玩法好简单，用手指按住小鸟，然后甩出去，鸟儿所向披靡，所到之处物尽摧毁，试试噢！	1	3450
2228	虽然游戏中玩家应该使用魔法来相互对抗，但在这部预告片中，这些魔法师们却只是徒手火拼。	0	3451
2165	即便重回过去，仍会发现，岁月已沧桑变迁。	3	28808
2165	由台湾导演林育贤指导，彭于晏主演！	0	3457
2165	电影跟音乐结合什么的最喜欢了、加上YUI清爽的演技、冢本高史的笑容，无敌了。	1	3458
2154	《青春爱欲吻》校园青春片。	0	3467
2154	相信我，你绝对会爱这部电影~	1	3468
2154	情侣必听！	1	3470
2154	值得推荐！	1	3472
2154	最后那凄厉的SOLO 每次都是含泪看完！	3	3473
2154	”一整天的情绪，实在是高涨不起来...	3	3476
2539	何为人性，每人多一点爱而已。	0	3483
2539	坚持读书、写字、听歌、旅行、上网、摄影，有时唱歌、跳舞、打扫、烹饪、约会、狂欢。	0	3484
2539	只要积极的用爱去面对它，事后受益匪浅时才会明白这个道理，并可以坦然的说出这种话来：	0	3487
1396	请全世界原谅我吧.	3	3488
182	他奶奶的，晚上掰了一条腿不是，再掰一条腿不是，掰了一夜的腿，什么也没干成！	4	3490
1912	哎呀，看把你急的！	2	28825
1912	你这会儿应该挺懊恼的吧！	2	28826
1912	叫你还怎么忍的下去!!!!!!!	2	3492
1912	这简直让人难以忍受！	2	28832
1912	你叫我还怎么忍受下去？	2	28834
1912	我真的很难忍受这种局面！	2	28835
1912	真是气炸了，就不能准时一点吗？	2	28839
1912	怎么会这样呢？	4	28844
1912	不堪入目啊！	4	28846
1912	简直令人窒息！	4	28848
74	这件事让人胆战心惊。	5	28874
74	惊慌失措，无法平静。	5	28885
74	吓得脸色苍白，手脚冰凉。	5	28930
74	吓得魂飞魄散，心惊胆战。	5	28857
74	感到心慌意乱，无法专注。	5	28859
74	这件事让人害怕得无法入眠。	5	28860
74	惊慌失措，惶惶不可终日。	5	28861
74	让人胆战心惊的消息。	5	28864
74	吓得整个人都懵了。	5	28868
74	让人恐惧的情况。	5	28869
74	感到惊慌失措，无法专注。	5	28881
74	心慌意乱，难以入眠。	5	28883
74	这件事让人心惊肉跳。	5	28884
74	感到害怕，无法呼吸。	5	28886
74	吓得魂不守舍，六神无主。	5	28887
74	吓得整个人都慌了。	5	28891
74	让人害怕的情况。	5	28892
74	这件事让人心慌意乱。	5	28894
74	感到害怕，无法放松。	5	28896
74	感到惊慌失措，无法专注。	5	28904
74	让人害怕的情况。	5	28905
74	这件事让人心惊肉跳。	5	28908
74	吓得魂不守舍，六神无主。	5	28910
74	心中忧虑，夜不能寐。	5	28912
74	感到惊慌失措，无法入睡。	5	28914
74	这件事让人心慌意乱。	5	28919
74	感到害怕，无法放松。	5	28920
74	吓得直打哆嗦，手脚冰凉。	5	28921
74	心中充满恐惧，无法安心。	5	28923
74	焦虑不安，食不甘味。	5	28924
74	这件事让人心生恐惧。	5	28927
816	花虽好要蝶满枝 月虽皎洁有未满时 孤掌莫持依 团结方可干大事......	0	3501
816	在现实世界当中，公职人员常常因为小便宜和女色而陷入困境，让人感到遗憾，但仍有很多人无法抗拒。	4	28934
816	显然，在现实生活中，公职人员容易受到小便宜和女色的诱惑，导致诸多困扰，然而，有些人仍无法抵制。	4	28936
816	确实，对于公职人员来说，小便宜和女色如同梦魇，频繁引发风波，但仍有少数人无法抗拒。	4	28937
816	最终只会是确认你的卑劣！	2	3508
816	最后只会证明你的不堪入目的一面！	2	28939
816	会否等同当年为大杀伤力武器而战的结果是并无发现大伤力武器？	2	3515
816	当年的激战，难道不是为了寻找大规模杀伤性武器吗？结果一无所获，让人失望至极。	2	28945
816	曾几何时，我们为了追寻大杀伤力武器而奋力拼搏，但最终却发现并无此类武器存在，这让人痛心。	2	28946
816	当年投入大量人力物力，只为寻找大规模杀伤性武器，然而结局却是令人沮丧的，我们并没有找到。	2	28947
293	什么叫我们没时间陪你玩～	2	28950
293	什么叫我们分身乏术～	2	28953
293	什么叫我们不胜其扰～	2	28954
293	要是没人报警还要警察干什么～	2	3517
293	没人报警的话，警察岂不是白干了？	2	28958
816	戏剧，不一定需要充满丰富的情节...	0	3522
293	即使感冒了，还盼望回头再淋它一次。	1	3523
816	珠海团友家属质疑台湾的旅行社为何在暴雨期间，仍安排旅行团行经苏花公路，酿成这场惨剧...	3	3524
816	宝贵的生命没有得到应有的尊重与珍惜！	0	3525
293	就只喷这个～	4	3531
293	真的让人恶心透了！	4	28966
293	也太让人反感了！	4	28967
293	这个人真是令人嗤之以鼻！	4	28970
293	真是糟糕透了，让人受不了！	4	28971
816	我们那时候的所谓粉丝可没现在的幸福...	0	3535
816	一场暴雨让我深刻认识到大自然的威力，不禁令人惊叹！	6	28981
816	暴雨中行驶，不禁让我感叹大自然的神秘与不可预测性！	6	28982
816	刚才在红色暴雨警告中的高速上开车半小时...	0	3538
293	现在的我们只有两种选择～	0	3542
440	人生，其实说短不短，说长也不长。	0	3545
440	我们只有一次生命、一颗心，没有重复与轮回。	0	3547
1662	起床了还上不了网？	6	3548
1662	出乎意料，早晨醒来网络还没恢复正常呢？	6	28991
1662	好奇怪啊，早晨醒来还不能畅快地上网？	6	28988
816	亲身体现到律师果然冇讲错！	0	3552
293	很萌有木有～	1	3555
1394	今天晚上没有星星，月亮也不见了，坠落低谷的我啊，还能再坚持下去吗？	3	3557
1394	木兰花令　拟古决绝词 人生若只如初见，何事秋风悲画扇？	3	3560
1394	落花时节又逢君，相对无言泪满巾。	3	28996
1394	 骊山语罢清宵半，泪雨零铃终不怨。	3	3561
1394	总是粗心大意，让人担忧。	3	29000
1394	行事敷衍了事，让人觉得惋惜。	3	29001
1394	给自己的得分是-8分。	3	3563
1394	他总是懒洋洋的，让人感到失望。	3	29002
440	假如欺骗是一种伤害，我选择保持沉默。	2	29005
440	如果欺骗是一种伤害，我宁愿选择默不作声。	2	29006
440	阿婆，你把我的头弄掉了，让你赔！	2	3568
440	”万法从善入，万善皆为众生度。	0	3570
731	无尽的忧伤笼罩着我...	3	29020
731	我离筷子腿还有多远阿！	0	3575
731	七点半叫我出来吃夜宵!!!	2	3576
731	OK，那就约定七点半，不要迟到哦！	2	29025
731	我可等着七点半呢，千万别忘了提醒我！	2	29027
731	我现在满脑子都是神曲的调调 怎么办 我怎么能忘了它快速入眠...	0	3578
721	再坚持十四天，休产假的人就回来了，累死了！	4	3580
721	万千的人力资源部是怎么想的？？	6	3581
721	真的让人惊讶，人力资源部是如何得出这个结论的？	6	29033
721	惊讶的是，人力资源部是如何看待这个问题并做出这样决定的？	6	29036
721	目睹了众多人失落，难道我与它真的没有缘分吗？	2	29038
721	四号车厢居然离楼梯这么远！	4	3583
721	它老在关键的时候掉链子。	3	3585
721	今天在办公室还把空调开到18度…	4	3587
721	现在吃饱了等水凉了把药一吃好好睡一觉。	0	3588
721	还是收入这章看的比较顺心～	1	3593
876	泰北高中毕业演唱会，与林凡相见欢ヾ(*	1	3597
876	今天在北京的新专辑发布会，谢谢来现场的朋友们纯净水热情的欢呼声，我收到了!!!	1	3600
858	上海大大小小的家居店是我最稀饭的~	1	3603
858	毕竟家是世界上最温暖的地方啦~	1	3604
858	开工化妆啦，准备拍戏~	1	3605
858	不过还是有点心疼她啊……	3	3607
858	但她让我感到有些惋惜……	3	29054
876	竟然达到了十万！	6	29057
876	没想到会这么多！	6	29062
876	难以置信的数据！	6	29064
876	让人惊讶的进步！	6	29067
876	出乎意料的辉煌成果！	6	29058
876	真是令人大吃一惊的数字！	6	29059
876	跟大家敬个礼~~	1	3611
876	但是一回家看到新相机躺在桌上(还是买了Sony W350,谢谢微博朋友热烈的回应),马上拿起来把玩了一下,又轻又好拿~	1	3614
876	没想到意大利馆里有墙上的交响乐乐团，真是令人惊讶！	6	29070
876	意大利馆的墙上竟然有乐团，让人感到惊讶和好奇！	6	29077
876	虽然是第一次来看你们,我下次一定还要再来!!!	0	3616
876	明天要飞去上海啦~~	1	3617
876	昨晚去观看了刘谦的魔术表演，虽然他的技艺精湛，但我还是对从肚子里拉出线来的那个手法情有独钟。	4	29081
876	昨日欣赏了刘谦的魔术表演，对他的技艺赞叹不已，但我个人最喜欢的还是那个肚子拉线的节目。	4	29086
876	在康熙有表演过，没看过的朋友一定要看一下!!!!	1	3619
876	下次一定要教教我怎么样才能说哭就哭！	1	3625
3459	田伯光无奈的指指上、指指中、指指下，摇头说：	3	3628
3459	胡一刀得知该消息后，望着空榻内牛满面......	3	3632
614	小时候虽然拍武侠片，却总是演三脚猫功夫的武林低手，慢慢长大，越来越高手。	0	3634
284	因为上午去剧组定装去了。。	0	3645
3459	8圈下来，多了6个1筒、3个白板！	0	3646
614	当你流出的时候，所有的水都开始流动。	0	3648
614	于是有了这套飘逸中带着纠缠感的女神装，有feel到吗？	1	3650
614	我将骑着我梦中那只忧伤的豹子，冬天去人间大爱中取暖，夏天去佛法中乘凉。	0	3651
3462	怎么会这样呢？真让人失望！	2	29101
3462	抓我来呢度？！	2	3659
2563	贴上我与周慧敏的旧照，常常想念她。	0	3661
614	感谢金庸先生，我与他是最有缘分的人。	0	3662
31	小甘今天马上去楼下，把宣传栏又拍了一遍。	0	3664
2819	安安份份学习，读完该读的书。	3	3666
183	太难过了～	3	29108
1628	真是个让人糟心的时代啊。	4	29110
1177	这个月初，算是跟“袜子”干上了。	0	3675
3287	长得像的男人伤不起啊！	4	3676
3287	那个长得像的男人真让人反感！	4	29116
3287	天啊，怎么又遇到长得像的男人！	4	29121
3287	今天情人节，我确一直在荒郊野外的废弃工厂拍戏！	3	3677
2097	医生说感冒抵抗力低，要不稍微好点再拔！	0	3687
2511	（这样拼也挺顺耳的..	1	3690
2761	是谁让身着红袍的你血溅新房。	2	3693
2761	是谁让你的愤怒在新房中弥漫开来。	2	29126
1241	这不叫胳膊膝盖，这个地方叫胳膊肘……	0	3696
1241	不愧是自己的贴心小棉袄啊……	1	29131
174	比逃逸更严重！	2	3699
174	配合拍摄舰只无法出港，于是今天只能休息了。	3	3700
174	拍摄计划受阻，舰只无法出港，今天只能无奈休息。	3	29138
174	遗憾的是，由于舰只未能出港，拍摄工作被迫暂停。	3	29139
174	先是没热水后来索性冷水也没了！	2	3701
174	不仅没有热水，冷水也变得稀缺，真是让人恼火！	2	29143
174	热水器故障，让我只能忍受冰冷的水，真是气愤至极！	2	29144
174	你到底要怎么样嘛？！	2	3702
174	你究竟打算怎么办呢？	2	29145
174	你能不能别再拖拖拉拉了？	2	29149
174	难道盐就低人一等不值一抢吗？	0	3704
1341	但是现在这个社会，只有RMB才是父母心！	0	3708
1341	但是始终瞒不过自己！	3	3710
1341	明天清晨又要开始忙碌了！	2	29153
330	《硝烟背后的战争》央视审查一路绿灯，不久将在央视一套播出！	0	3713
1574	尽管听到电话那头别人的窃窃笑声。	0	3714
1419	最后自己也成为绝顶高手。	0	3717
1419	【金吧谜题】倚天屠龙记中，哪个人物施展出的神马武功被誉为古今五大神功之一？	0	3720
1419	3全部下载下来，一起解压。	0	3721
1419	 【今日谜题】牛逼哄哄假活佛， 杀人偷钱谁管我。	4	3723
1196	角色设计有问题，故事不值一提，武打戏分量比例本末倒置。	4	3730
1196	剧情节奏紊乱，角色形象单一，武术表演过于夸张。	4	29164
1196	故事线索杂乱无章，角色个性不够鲜明，武打场面拥挤不堪。	4	29165
1653	连续多晚都梦见同一个人，真是令人费解！	6	29168
1653	这种事情从未发生过，居然连着几天梦到同一个人，真是神奇！	6	29174
1653	做梦也没想到，我会连续几天梦见同一个人！	6	29178
1653	连续几天梦见同一个人，真是太奇怪了！	6	29179
1653	这种现象不常见，竟然连着几天梦到同一个人！	6	29169
419	没想到吃饭的时候还有座位牌这种东西！	6	29184
419	这次吃饭有了座位牌，真是让人眼前一亮！	6	29186
419	这次吃饭让我开了眼界，居然有座位牌这种东西！	6	29190
419	长了这么大，第一次见到吃饭要凭座位牌的！	6	29182
419	吃饭的时候要有座位牌，这是我迄今为止第一次遇到的情况！	6	29183
419	我不舒服了……	3	29195
419	我感到很难过……	3	29196
1290	4.0的UI交互比3.x还是改进不少，用起来顺手多了。	1	3754
976	都不怎么习惯北京天气了~	3	3755
1290	我们对儿子说，这样可不行，得想出一个办法来避免两个人见面就打架。	0	3758
124	减肥成功，姐来张大尺度的！	0	3761
1827	1你看不见别人却希望别人看见你；	0	3765
3042	茶在沉浮中散发出馥郁的清香，生命在挫折中绽放出礼赞的光芒。	0	3769
1403	我终于拿回我的围脖了！	1	3776
1403	这又让我内疚为了上班强行戒棍棍奶，我不是一个称职的妈妈。	3	3777
1403	人惑，为何郁郁而寡欢？	3	3778
1011	再见不如怀念，中国好声音！	1	3781
1011	浙视的节目让人不禁皱起眉头。	4	29209
1011	观看浙视的节目让人感到乏味。	4	29211
1403	 克制好多天了！	1	3785
1403	是这个小子来点火炬啊！！	6	3786
1403	谁会料到这个小家伙能承担如此重要的任务呢？	6	29213
1403	失望了，点火仪式都打折扣了……	3	3787
2602	#果壳网#怎样识破狡猾的科幻伪装者？	0	3788
662	忽然间对这个赖以谋生的环境没有了认同感，以前是觉得它没有人情味，现在直接是没有了人味。	0	3789
2805	就是不给我300块钱咋办？？！	2	3795
2805	为什么不给我这笔钱呢？真是让人恼火！	2	29224
2805	不给300块钱，真是让人失望至极！	2	29228
1823	 我在后面第3次就拍成功了!	0	3796
1823	昨晚入住的新竹五峰泰雅族高山族朋友, 哇!	0	3797
2764	还是学会同自己说话吧!	4	3800
2764	是因为我们都为彼此付出过，才会今生聚首。	0	3801
2764	若己恋上了寂寞，收起这份心；	0	3804
2764	人生若能在得与失的决定中平衡自己，其实是难能可贵的。	0	3818
1277	BB有时睡着睡着会大哭起来，哭的满脸通红的那种，有时会痛苦地呻吟，妈妈不明白，她是在做梦吗？	6	3820
966	哎呀呀，让我赶紧变老了吧！！！	1	3825
966	只是睡在阳光下，任它安抚。	0	3831
966	每个故事，都是属于你的记忆。	0	3833
823	杯具啊，折腾一上午连个机器毛都么看见！	3	3836
823	专卖店的运营管理真是糟糕透了，排队和发号的过程让人无所适从！	4	29258
966	小温馨小可爱的纯纯的浪漫爱的电影。	1	3840
823	但还是会穿插各种男女关系话题……	0	3842
966	等待是最不能努力的一件事。	0	3845
823	申通，你的服务质量让人摇头叹息。	4	29267
823	我真是对你的表现感到厌烦不堪。	4	29268
823	我爬山一天，累的半死！	3	3849
823	你们能想象到我当时的感受么？	3	3850
823	你们能理解我那时的心境吗？	3	29274
823	也许是读书时养成的习惯，做事的时候听着歌反而能让我更专注。	0	3851
823	我正在使用wing微博哟~	0	3852
2200	江门创文成功喇~	1	3858
2200	月全食的美在于我们大部分人都可以观赏得到~	1	3860
2200	总结一句，身体好才是硬道理！	1	3862
2200	哈，弟弟写我噶文章获奖喇！	1	3870
2200	还刊登出来呢~~	1	3871
2200	好好味， 先削玉米粒，条心罗来煲玉米水，之后将煲出来噶玉米水连同头先削噶玉米粒一起倒进豆浆机，一按就bingo喇~~	1	3872
2200	咔咔，明天饭餐有着落咯~~	1	3873
1595	昨天乐乐的粮食吃完了，于是上网帮他换了个牌子买来吃，没想到只需175大元...	1	3877
1595	居然有这么大包（15kg）的东西！！！！	6	29283
1595	竟然有如此巨大（15kg）的包裹！！！！	6	29280
1595	环状二甲基硅油又是神马！？！？	0	3879
1595	万分紧急，情况危急，愁云满面，痛苦不已！~~~	3	29295
1595	连头发都....	3	3883
1595	“我知道你是个当红歌手，而我只是一个小小的谐星...	0	3885
1010	身体状况不佳，咳嗽加剧，心情也跟着沉重起来。	3	29301
1010	晚上简单扫了一下小吃，传说中的好又来酸辣粉还不错嘛…！	1	3890
2161	永远不要小瞧身边的任何人，因为高手往往都是不起眼的人物。	0	3891
1010	 愉快的假期应该像这个年初五。	1	3893
1010	 之后仲食埋盒送既草莓味雪糕…！	1	3895
1010	纪念那些让我心头微微惊喜的小温暖。	1	3897
1911	你妈妈的，你把本小姐手工做的灯砸成这样。	4	3899
1911	你真会让人生气，看看你把我的手工灯搞成什么样了。	4	29305
1911	你这样做真是让我感到反感，把我精心制作的灯都毁了。	4	29309
1911	别做梦了，休想占我便宜！	2	29310
1911	别再打我财产的主意，做梦去吧！	2	29311
1911	别再幻想占用我的资源，你想都别想！	2	29315
1911	不要在我真的寻找你时让我陷入困境。	2	29321
1911	大好的日子，躲在角落，静静的抽搐。	3	3904
1911	二十五岁的生命，本可以更璀璨！	3	3906
1911	年仅二十六载，为何生命如此沉重？	3	29325
972	拿开第一层，正喝汤呢...	0	3910
972	 最让我想骂娘的事：	4	3911
972	最让我恶心的事情：	4	29327
2484	外地的权贵们会不会钻营政策，争夺北京教育资源？	0	3913
2484	成功对于每个人其实都只需要两步。	0	3915
2484	“一步开始，一步坚持，就会功到自然成。	0	3916
2484	意想不到的真相揭示！	6	29336
2484	突然间的领悟让人惊叹不已！	6	29338
2484	难以置信的真相让人震惊！	6	29340
2484	突然的领悟让人恍然大悟！	6	29334
2484	一天老和尚就一难题问小和尚：	0	3919
2484	结果狼宝宝抓住兔子说：	0	3921
1143	我怒，老婆反驳，说：	2	3929
1187	我也爱其他师兄阿～～～	1	3937
1187	但我不知道该怎么操作...	3	29343
1187	可惜我找不到方法...	3	29344
1187	工作时只想着休息，休息时却忘了自己渴望休息。	0	3941
1187	 不服输的正在烤熟自己...	2	3944
3404	所以后日谈也不太一样。	0	3948
2629	你也听听吧！！！	1	3953
2908	法国代购，欧树神奇补水舒缓眼霜15毫升！	0	3954
3238	瓢虫和蜜蜂就是我的爱~	1	3958
3238	发个我刚刚下单买的！	1	3963
3238	找东西的，我一个个来，别急哦~~~	0	3964
2771	没有人约自己？	3	3973
3223	转基因食品!!~	4	3976
3223	转基因食材！！...	4	29360
3223	基因改性食品！！...	4	29361
3223	基因改性食品担忧！！...	4	29365
3184	唱歌的记得呼我们哈~	0	3986
3184	今天过生日的同学厉害了。。！	1	3988
3179	#福记港式茶粥面#地址：	0	3990
2816	且吸二手烟越多，患病的几率越大。	0	3991
2869	生命中的一切经历尤如流水中的浮草、木叶，终究会经时间的河流而消逝。	0	3993
2446	我同事告诉我，现在相亲女方不再SB地直接问男方是否有房有车，而是问：	0	3998
2446	大人，后院发现一具无头男尸。	0	3999
2446	对你造成伤害的人应当受到严厉惩罚！	2	29371
2446	她每天刷5次牙！	6	4002
2446	她竟然每天刷牙五次！	6	29376
2446	没想到她每天会刷这么多次牙！	6	29381
2446	让人震惊的是，她竟然每天刷五次牙！	6	29386
2785	某三十多岁的老姑娘对我说：	0	4004
2785	最后悲哀地发现，那人不过是刚吃完煎饼，在她身上抹手。	3	4005
2785	最后失望地意识到，那人仅仅是在吃完煎饼后，用手指在她身上擦了擦。	3	29389
2869	人的完美与不完美，就像光和影。	0	4007
3231	口碑说明一切，信誉品质保证，放心购买。	0	4014
3231	还在为昂贵的专柜价格纠结吗？	0	4016
3231	施华洛世奇正品钻石火彩戒指。。	1	4017
3231	cx家的宝贝大家都是看到的…	0	4026
3231	私信老板娘，价格惊喜不断！	0	4027
3231	不过小店内准备了茶水！	1	4036
533	春天不会迟到~~~~	1	4037
533	豆浆或者豆奶~~	1	29400
1024	打个电话约客户来星巴克吧…	0	4043
1024	甲方和乙方每天都在做着躲猫猫的游戏.	4	4046
1024	迎春路，如果你要是没有什么人生大事，婚丧嫁娶。	0	4048
1024	看来我们得换个路线走了…	4	29402
1024	不值得冒险，还是选择另一条路吧…	4	29404
1024	为了避免不适，我们最好改变方向…	4	29405
1024	换个途径会更稳妥些…	4	29406
1024	我只能竖起中指，哦不对，是拇指对你说：	0	4051
1024	你真是难以置信！	2	29410
1024	真是小看你了！	2	29412
1024	你可真是厉害啊！	2	29413
1024	花了两千八，买个黑莓耍，没想到被黑莓耍。	3	4057
215	买得起的人用不起，用得起的人买不起阿！	4	4060
215	说得轻巧，做起来难上加难啊！	4	29421
215	人生就是这样讽刺，有些东西你想要却得不到，而有些人却毫不珍惜。	4	29424
215	哎，世间事总是这样，有用的人得不到，没用的人却一堆。	4	29425
3253	是吻过她的脸以为和她能永远吗？	0	4065
24	哎哟，脚好酸哦。	3	4066
3253	一见钟情永远和外貌有关，日久生情永远和习惯有关。	0	4067
24	我又浪费了10秒生命。。。	0	4068
3253	前者常为寻找理性而痛苦，后都不知悔恨为何物。	0	4073
3253	 因为爱，因为忘不了。	0	4075
1006	不说话，不一定没心声 。	0	4077
1006	以眼看世界，世界是很小的；	0	4081
1006	有时候，我们不得不面对现实的无奈。	3	29431
1006	，而爱的表现只有一个：	0	4087
1006	我以为会一直在的人，走了；	3	4088
1006	我以为会一直牵着的手，松了；	3	4089
1006	就只能放任那些在深夜里对自己倾述。	3	4091
1006	深夜里，孤独伴着泪水流淌。	3	29435
1006	美食也是一种艺术，也是一种人生。	0	4093
1006	这也太让人失望了！	2	29440
1006	太过分了，简直让人窒息！	2	29441
3239	我觉得我要暴走了，有意思么？	2	4096
3239	 我迷失了……	3	4097
3239	我感到很难过。	3	29444
3239	我现在心情很低落。	3	29445
1622	担负过多，愁绪难抒。	3	29447
2679	＂你经常不回家。	0	4098
2679	不要打电话，不要喊我出去玩，不要喊我逛街，不要喊我工作，不要- -。	0	4099
2679	哼，看来我这张脸也挺配这个待遇的。	2	29448
2679	“你那脸对得起大宝吗？	2	4101
2679	你对得起自己的良心吗？	2	29456
2679	你的做法让人很失望。	2	29458
2679	你考虑过别人的感受吗？	2	29459
2679	你这样对待自己，真的没关系吗？	2	29460
2679	我跟一群妓女较劲干嘛呢。	2	4102
2679	我何必与那些人争执不休呢。	2	29461
2679	我和一群人争论什么劲呢。	2	29462
2679	今天是个特别的日子。	1	4103
2679	我不应该半夜跑出去。	3	4110
2679	夜晚独自外出让我感到不安。	3	29468
2679	终于有一天他这么说我。。	3	4111
2679	终于有一天，他如此说道，语气中带着无尽的忧伤。	3	29470
2679	 衣服难洗啊。	3	4112
1924	我和太太结婚30年了，上街总是手牵手。	0	4118
1381	#魔女搭配服饰#长款收腰T恤，泡泡袖的造型增添可爱味道。	0	4123
1381	搭配一条腰带很显身材的。	0	4125
122	那个曾让我满怀憧憬的城市，如今却害怕靠近。	5	29490
122	一个曾经梦想栖息的地方，现在却深感恐惧。	5	29511
122	那座曾让我心怀憧憬的城市，如今已惧怕接近。	5	29522
122	一个曾经满怀憧憬的城市，如今却让人心生惧意。	5	29481
122	这座曾让我向往的都市，如今却让人胆战心惊。	5	29483
122	一个曾让我翘首以盼的城市，如今却恐惧不已。	5	29484
122	这里，曾是我的向往之地，如今却只剩下恐惧。	5	29486
122	这座曾让我心怀期盼的城市，如今却让人惧怕。	5	29487
122	那个曾让我向往不已的地方，如今却害怕靠近。	5	29493
122	这座曾让我梦寐以求的都市，如今却让人胆战心惊。	5	29494
122	那个曾让我心驰神往的地方，如今却害怕再去。	5	29496
122	这座曾让我心怀憧憬的城市，如今却让人望而生畏。	5	29497
122	一个曾让我充满期待的都市，如今却只剩下恐惧。	5	29498
122	一个曾让我梦寐以求的地方，如今却害怕再去。	5	29503
122	一个曾让我满怀热情的都市，如今却让人心生恐惧。	5	29505
122	这座曾让我心怀憧憬的城市，如今却让人望而生畏。	5	29512
122	一个曾让我充满期待的都市，如今却只剩下恐惧。	5	29513
122	这里，曾是我的向往之地，如今却只剩下恐惧。	5	29515
122	一个曾让我满怀热情的都市，如今却让人心生恐惧。	5	29519
122	这座曾让我梦寐以求的都市，如今却让人胆战心惊。	5	29521
122	那个曾让我心驰神往的地方，如今却害怕再去。	5	29524
122	这座曾让我心怀憧憬的城市，如今却让人望而生畏。	5	29526
122	只剩一声苦笑！	3	4128
122	这么说来，她是个了不得的人物啊？	4	29533
122	这么说，她是个我们不能小瞧的人物了？	4	29536
122	谁自顾自地走 谁忘了看着我 ！	0	4132
122	记得当初的自己吗？	3	4135
122	你是否还记得曾经的那段时光？	3	29549
122	坚持，勇敢，担当，受伤，被骗，病痛，这一切都为了一个字！	0	4137
122	涅磐，新生！	1	4138
122	关心也有错吗？	2	4140
122	越是坚决否认，越让人不相信！	2	29556
1050	失望至极！	3	29562
1050	好好的个人，怎么说有问题就有问题呢？	6	4149
1050	让人惊讶的是，这个人突然就有了问题。	6	29572
1050	女性领导的日子不好过，全天候应付各种事务，四处奔波，累得不可开交，真是让人疲惫不堪。	4	29575
1050	我觉得女性就应该快乐地享受生活，照顾家庭，成为优雅的妻子和快乐的母亲，而不是在职场中拼命奋斗，让男女性别特征变得模糊，这种现象真是让人反感！	4	29581
1050	女性天生就应该过上无忧无虑的生活，专注于家庭，成为贤良淑德的妻子和母亲。在职场上摸爬滚打，让男女之间的差异变得越来越小，真是让人反感！	4	29584
1050	我觉得女性应该过得幸福快乐，尽职尽责地照顾家庭，成为贤惠的妻子和慈爱的母亲。而不是在职场中努力奋斗，导致性别特征渐渐消失，这种现象让人感到恶心！	4	29585
1050	祝福病重的外婆赶紧好起来！	3	4152
1050	为了点钱忽悠别人可耻！	2	4153
1050	看到朋友的一刹那，我眼泪流了下来，不仅仅是为失去了一位可敬的长辈，而流泪！	3	4154
1050	瞥见朋友离去的背影，我心头的沉重难以言表，不仅仅是为失去了一位可贵的前辈，而悲伤不已！	3	29599
1050	愿老人家一路走好！！	3	4155
1050	女儿结束了与男友的恋情，我内心感到一阵复杂的情绪，毕竟他们相处已久，有些情感不是说放下就能放下的，但又在思考这段感情是否真的如我们所期待的那样美好。	3	29602
1050	好酒不怕巷子深，今天到表姐网店里转了一圈，才知道这句话是错误的！	6	4157
1050	听说这家商店的商品很受欢迎，实地考察后才发现竟然藏在一个小巷子里。	6	29607
1050	一直以为这家餐厅很有名，结果去了才发现它藏在一个不起眼的角落里。	6	29608
1050	听说这家公司实力很强，可是办公地点却如此低调。	6	29610
1050	一直好奇这家咖啡馆的口味，结果去了才发现它藏在一个偏僻的街道角落。	6	29606
1050	惊讶！表姐店铺里的服饰如此精美，竟然无人问津？	6	29614
1050	奇怪的现象：表姐店里的衣服那么漂亮，却一件都没卖出。	6	29622
1050	出人意料！表姐店铺的服饰如此精美，竟然一件都没卖出。	6	29615
1050	有人又阿Ｑ了，只要努力了我就不后悔了，我要的是过程，你要过程有用啊！	0	4162
1050	好久没有来了，想你们了，最近事比较多！	0	4164
1050	最终没有能抵挡住狗狗可爱的诱惑！	1	4165
1050	也不知道书读哪去了？	3	4173
1050	也不知道知识都去哪儿了？	3	29627
1050	自己不认识自己了！	3	4174
1050	中午的鱼烧的腥的不得了，唉．．．	3	4175
1050	饭也没有吃下，就吃了一点点！	3	4176
1050	心情沉重，胃口全无，饭桌上的美食都无法引起我的兴趣。	3	29630
1050	这个人究竟是怎么搞的？	2	29631
1050	为什么这个人会这样做？	2	29634
