user_id	text	label
3186	有些人，明明知道爱上会受伤，偏偏要爱；	3
3186	能经常去酒吧自己消费的男人，不管酒的档次高低，其实这些男人条件都不差。	0
280	晚安了亲们！	1
110	梦想依然！	1
3186	好吧，我知道酒吧里面应该男人主动，结果我去识搭你了，你却玩不理我。。。。	4
3186	出去！	2
3186	你给我离开！	2
3186	别烦我！	2
3186	立刻消失！	2
3186	走开！	2
3186	盘膝就给我们男士发掘发掘吧，你再曝光的话，盘膝都找干爹去了？	4
3186	你觉得给我们男士揭露这些事情合适吗？如果你继续曝光，他可能会去找一个靠山吧？	4
3186	你这样揭露下去，让我们的男士情何以堪？他恐怕只能去找别人庇护了吧？	4
3186	你再这样曝光下去，我们的男士可能会不堪其扰，不得不寻求其他人的支持了。	4
110	＂中国梦•与青年学子对话＂我想归纳两句话，＂把小事做彻底，把平凡的事做成经典！	0
3186	当一个男人遇到困难失意的时候，中国女人通常会说：	0
332	哈哈哈哈，表妹的儿子终于来到这个世界了！	1
332	我成功的当上二姨了！！	1
332	机场去了N，人见了N多！	4
332	热闹的集市让人感到厌烦。	4
332	我的假期就要结束了…………	3
332	我挚爱的巧克力酥皮……	1
332	我终于回北京了！！！	1
362	让我不得不中途放弃。。。	3
362	我只好中途离场，心中满是无奈。	3
362	我要抓狂了。。	2
153	还等什么，快来参加活动抢红包吧~	1
153	老天怎么可以这样戏弄人？	3
2944	好煽情，眼角流下两行热泪。。	4
2950	感谢一直支持我的朋友，谢谢你们对我的认可。	1
217	你的1比0主义实在让我们提心吊胆的~	3
217	唉，手又不听使唤了。	3
217	吃个早餐特别爽~	1
217	美中不足的是吃到一半出现一只小强，打小强的时候不小心用手指直接把他戳成泥~	4
2107	再也不会为了谁做任何改变。	0
317	就会忘了疲惫.....	0
317	这次大多数评委都是青歌赛的评委……	0
2718	每周最小一次的紧肤水粉敷起❗这是平民spa机！	0
2718	在我想到她的健康而不放心的时候，我欲落泪。	3
2394	终于可以用我的风格来做事了！	1
2394	你这小酒吧怎么都能搞醉我啊！	6
2394	这家小酒吧的酒力可真是惊人啊！	6
2394	没想到这么个小酒吧，酒竟然这么浓烈！	6
2394	这个小酒吧竟然能让我喝得酩酊大醉，真是没想到！	6
2394	真是没想到，这么个小酒吧竟然能让我喝得如此醉醺醺。	6
2394	我惊讶地发现，这个看似普通的小酒吧竟然能让我喝得人事不省。	6
2979	那种开导室友安慰朋友，别人爱情里孰是孰非心里清清楚楚。	0
2601	哪怕你变好了，那个人享受不到。	0
28	格策虽然不在，人家克罗斯，巴图施贝儿也不在。	0
28	省台这，挺喜欢王丽坤的，清清淡淡的挺好。	0
2880	一个疗ち程∧，32天，告别120斤，保持了长达6年的记录，回归97斤。	0
2880	我已经买第2瓶㈩了效果ㄕ不错～	1
2880	若隐若现，依然你最美丽。	0
3157	太让人失望了！	2
2887	事关我市经济、政治、文化、社会和生态文明建设的问题；	0
2887	 静儿，今天是你走后的第二个生日了，你在哪边好吗？	3
3028	香山的红叶枫啦''''呵呵！	0
283	常见的情节却并不乏味！	1
283	今天收到的礼物…	0
283	酷的是一同收到的还有搭配两只小熊的各种款式的衣服，小裙儿，配饰！！！	1
283	在我们拍戏的这个小县城却没什么过节的气氛！	3
283	这两天连着看了两部电影，【枪王之王】【功夫梦】。	0
283	最喜欢小史密斯了哈哈。。。	1
3148	德国要是赢了我就把笑非的胡子都拔了！	1
3148	我们还有两场硬仗要打！	0
2481	其实审计学院的操场我也是第一次去。	0
3456	这就是相声啊！！	1
1658	这是要闹哪样啊？	2
1658	为什么要这么做呢？真是让人恼火！	2
1658	我真的很想知道，你们这是在搞什么名堂！	2
1658	从来没想过，为了结婚能早起这么多，实在是太遗憾了...	3
1658	后知后觉的我，在小区己小住三年，看来今年可以有石榴吃了！	1
1658	真是兴奋不已！	1
1658	多好的天气啊，不洗车浪费了。	1
3366	你会行尸走肉；	4
3366	天哪，现在的师生怎么了？	4
3366	不可思议，师生之间的关系竟然恶化到这种地步。	4
3366	哎，教育行业是怎么了，师生之间的矛盾如此尖锐。	4
3366	无语了，现在的师生关系到底是怎么维持的？	4
1658	怎么活了三十年才遇到同名的人呢？	6
1658	三十年的岁月里，竟然从未遇到过与我同名的人，直到现在才惊讶地发现！	6
1658	活了这么多年，终于遇到了一个同名的人，这个世界真是太小了！	6
1658	人生漫漫，竟然在三十岁这年遇到了同名的人，真是意想不到的惊喜！	6
1658	同名之人在三十年后相遇，让人惊讶不已，感叹命运的无常！	6
1658	从此过上幸福的有车生活！	0
1658	可当我有白头发了顿时有一种失落感，我也有老的时候！	3
1658	西安和南京同为四大火炉之列3.	0
3366	可以拿去参展了，有木有！！！	1
1658	120分钟的节目能说话的时间28分钟。。。	0
1658	“你就别客气了，就按规矩办吧！	0
3342	我彻底膜拜Ta了物理帝们的超精准投掷！	1
3342	极品女嘉宾，笑死人啦！！	1
3342	农村小伙神级模仿WWE！！	0
3342	【这才是史诗级的花式台球技术】看的目瞪口呆有木有~	1
3342	没想到2分38秒的那个如此神奇！	6
3342	惊人的发现，就在2分38秒处！	6
3342	哇，2分38秒的那个太厉害了！	6
3342	没想到2分38秒的那个如此引人注目！	6
3342	哇塞，2分38秒的那个真是太神奇了！	6
3342	这样做会导致严重后果，不可大意！	2
3342	我严肃地告诉你，这条路走下去会很危险！	2
2730	伤不起啊算了，睡不着我就起床！！！	3
599	我这耳机不带考毛的四级啊。	2
599	我这套耳机怎么就这么不给力，没法子用了！	2
599	真是让人受不了，我这耳机怎么就这么不给力呢？	2
301	我都还没有去经历过欲望，又怎么知道欲望能使人变成怎么样？	0
1984	最满意每天忙碌的状态，做自己喜欢做的事。	0
2978	不知道你安全到了没有今天我这里好冷！	3
2978	好啦好啦〜哀家要就寝了晚安吧〜情人节快乐哟！	1
2978	明天再不出来就打你屁股！	2
2978	明天你再不露面，看我怎么收拾你！	2
2978	明天你若还不现身，你就等着瞧吧！	2
2978	听到你声音就安心了。	1
2978	别忘了哦！	1
2978	你叫亲不够，我叫抱不完。	0
2978	晚安南京、晚安北京。	1
2391	又来了这一套！	4
2391	怎么又这样！	4
2391	又来这一出！	4
1151	前人栽树，后人乘凉。	2
1151	“你给我打菜用小勺，我给你打针用大针，省得别人说我报复你……	0
697	好了，，，手机号码再次全没了，尼玛的。	3
1067	风筝在阴天搁浅，想念还在等待救援，我拉着线复习你给的温柔。。。	0
1826	1室2厅的二人世界小窝，被装修的红红火火，如同小日子一样红火幸福。	0
722	不过似乎在杭州发展的不错，楼盘名叫碧玺，呵呵~	0
722	紫峰公馆的景观示范区竟然都是薰衣草？!	6
722	在紫峰公馆，竟然发现景观示范区布满了薰衣草！	6
722	没想到薰衣草会成为紫峰公馆景观示范区的特色！	6
722	为何紫峰公馆的景观示范区会如此与众不同，种满了薰衣草？	6
1154	只呈现真实情况的人被认为是下等。	4
1848	悲催的铜钱草，婷婷说是芦篙，媛媛说，你怎么扬水芹啊。	3
746	今天是住院的第三天…	0
1200	可惜没看到前面车牌，因为他竟然在长九门口洪武路上一路逆行，上厕所是有多急？！	6
1200	令人意想不到的是，一辆车在长九门口的洪武路上逆行，这是多么危险的行为。	6
1200	不得不说，那位司机在长九门口的洪武路上逆行，实在让人惊讶。	6
1200	让人意想不到，竟然有人在长九门口的洪武路上逆行，不禁令人震惊。	6
1200	让人惊讶的是，一辆车在长九门口的洪武路上竟然不顾一切地逆行。	6
1200	让人惊讶，他在长九门口的洪武路上竟然一路逆行，太意外了。	6
2713	几天不在家你们是贼么进来的啊？！	2
2713	几天不在家，你们是怎么擅自闯入的？!	2
2713	我家的门锁是不是被你们撬开了？!	2
1734	爬山时气喘的像狗，爬完山累的像狗熊！	3
2865	恐怖主义者怎么连一点悲悯之心都没有！！！	4
2865	真让人恶心，恐怖主义者竟然毫无怜悯之情。	4
1734	国庆节国旗高高挂起！	1
1734	恶劣的天气，撑着伞，还得小心翼翼提防小偷，太糟了！	4
1734	下这么大雨，出门不容易，既要打伞，又要防小偷，太糟糕了！	4
1734	大雨倾盆，还得带着伞，提心吊胆防小偷，真是让人恶心！	4
1734	我再一次讨厌医院这个地方！	2
1734	不是说处女座今年下半年会转好运的吗？	6
1734	怎么回事？处女座下半年不再走霉运了吗？	6
1734	我真的快要无法忍受了！	2
1734	妈妈周一手术，祈祷一切平安！	3
1734	你看或者不看，时间都在流逝，不得不迟到！	3
1734	无论你是否关注，岁月依然悄然离去，遗憾难免迟到。	3
1734	想着母亲节要到了，祝福父母一直都能健健康康的。	0
1734	好累，不是身体是心理！	3
2033	划算呀划算！	1
2258	 我捧你时你是个玻璃杯子， 我松手时你就是个玻璃茬子。	4
2258	给人加餐不说，shi都捣出来了，还拼命说是中药。	2
2258	不但搞错了，还坚持说是正确。	2
2258	环境幽闭无网络，好开森~	1
2258	每个人其实都不错。	1
2258	放在一起和声不好听，个人特色也埋没了。	4
1988	哎呀！	6
1988	哦豁！	6
1988	呀！	6
1988	咦！	6
1988	哦！	6
1988	呀呀！	6
1988	哇！	6
1988	没想到竟然能亲眼目睹这一幕！	6
1988	真的没想过，有一天我会亲身经历这样的奇迹！	6
1988	竟然能亲眼目睹这个神奇的时刻，真是太惊喜了！	6
1988	没想到有一天我会亲眼见到这个传奇人物！	6
2530	谢谢你曾经对我的爱…	0
2530	请原谅我的当初的无知，现在我用心了听了…	0
899	刺激我这个看不到的人啊！	3
2258	还去众彩买了好多水果嗷~	0
2258	这肉蹭蹭蹭的啊！	4
899	10000号让我听了10分钟极其好听的电话铃声！	4
899	接听10000号的来电，竟然要忍受十分钟的烦人铃声！	4
899	我不得不听了10分钟10000号的讨厌铃声，真是太糟糕了！	4
899	我不禁要问，10000号为何要设置这样令人厌恶的电话铃声？	4
2639	实在受不了了啊！！	2
2639	我不能再忍受这种情况了！	2
2639	我实在憋不住了！	2
2639	哦…	6
2639	呀…	6
2639	哼…	6
2639	嘿…	6
2639	哦哉…	6
2639	哎…	6
2639	哟…	6
2639	噢…	6
2639	噫…	6
2639	耶…	6
2639	嗨…	6
398	直接掀皮去肉！	2
398	立刻去掉皮肉！	2
398	马上掀皮去肉！	2
398	立刻把皮去掉！	2
398	一切顺利进行中！	1
398	在乌鲁木齐市区，我们住的酒店后院，酒店老板规划出一个主题公园！	0
398	易居精神！	1
2732	期待的马上就要到了！	1
2845	9月8日澳林广场6号公馆盛大开盘！	0
918	我回了家，偌大的房子空无一人，想惬意的待待却发现又要赶着离开。。	3
918	这分分钟钟你被给予的生命，坦然接受，明白去活。	0
2469	真的还有人相信真爱吗？	6
2469	让人意想不到的是，竟然还有人觉得这世界上有真爱。	6
2469	请你相信我这一次，我再也不会轻易说放弃。	3
2469	 可不可以让我休息一下。	3
2738	自主招生的考生不到家长的1\5，我实在对于全家出动难以理解。	4
2766	无尽的忧伤如同一股无形的枷锁，紧紧束缚着我的心灵，使我无法展翅飞翔。	3
2738	当然，该走的自然也会走。	0
2738	一不小心就登录进去了，你感到惊讶吗？	6
2738	登录得太快，让人有些意外啊！	6
2738	这么迅速地登录成功，让你有些意外吧？	6
2738	快速进入登录页面，让你有些惊讶吗？	6
2738	这么快就完成登录，是不是让你有些意外？	6
918	所有的事情我们在关注，在悲悯，在愤怒，在期望…	0
918	 晕，这什么世道啊…	3
2678	回头率超高，拿货价要20多了，在淘宝这款手机壳好多人卖五六十。	0
918	众乐乐，又不能融入其中~~	3
918	我有点诧异。	6
918	我感到有些愕然。	6
918	我有些意外地发现。	6
918	我不禁 eyes 了一下。	6
918	我买了粉玫瑰和精致的糕点，早上站在姐姐楼下等她~	0
918	如果在青涩时期读辛夷坞的作品，轰轰烈烈会被我们轻描淡写~	0
918	原来，还是来了，我却不在原地~~	3
918	终究，时光流转，物是人非。	3
2769	爱你，却不能与你在一起。	3
1097	在欢声笑语中结束了与天海广告的联谊活动！	0
1097	每个人都有被认可的瘾！	0
1097	人生漫漫，别活在别人眼中，活在自己心中！	0
1097	我属于后者讽刺下自己，未曾有过钱何谈不在乎钱！	0
1097	第一次牵着爸爸的手去电影院看电影！	1
1097	生活总是这样，想要的越多，得到的痛苦也越深。	2
1097	这个世界很残酷，追求卓越，就必须承受更多。	2
1097	贪婪会让你们付出代价，想要的越多，失去的越多。	2
1097	期待下次的相聚！	1
1097	期待下次欢聚一堂！	1
1097	因此让我陷入痛苦中。。。。	3
3293	我女人是sb。	2
3293	我的伴侣让我感到非常不满。	2
1605	你怎么知道我头痛？	6
1605	没想到你居然知道我头痛。	6
1605	你对我的头痛了如指掌，真是令人意想不到。	6
1605	城堡守着它的秘密，我却守着你的回忆。	0
2044	oh，我的细胞又活过来了~~	1
1221	不过要记得走的时候留下小金块哟~~	0
2526	常常感慨别人的建议很有道理，但轮到自己时就难以贯彻执行。	3
1330	庆幸让我能够遇见你。	0
2746	一只乌鸦口渴了，看见 路边有个瓶子，瓶里水不多，瓶口又小。	0
3485	流出那么多血，你们为什么不及时上传照片呢？	2
3485	这么多血，你们为何不记录下来并及时上报呢？	2
3485	看到这么多的血，你们为什么不拍照上传呢？	2
3485	流了那么多血，你们怎么不及时拍照汇报呢？	2
3485	今天看到女神在线，我发了一个信息给她：	0
3485	女神居然回复我了！	6
3485	我原以为她不会搭理我呢！	6
3485	她的回复让我愣住了！	6
3485	＂那你先拉，拉完再聊。	0
1283	因为我不知道后面还有多少难题在等着我们！	0
1283	假了，难以交心！	3
1283	在我看来，顺其自然，就是无能为力！	3
1283	我是要疯了么？	2
3129	《蜗居》，这一遍又快看玩了……	0
3215	无数次的说要放手那根线却始终紧紧的拿在手里！	3
3215	等待的终等不到！	3
3215	命中自有的劫数莫怪他人！	3
3215	才知道你对我的好我好怀念过去！	0
1283	然后一切回归原点，只是多了一份沉重的回忆。	3
3129	谢谢你们！	1
3269	一次转身就意味着一辈子。	0
627	你是屌丝你无耻，你给国家浪费纸。。。	2
627	你真丢人，竟然让国家资源白白浪费。	2
627	你让国家蒙羞，竟如此浪费纸张。	2
3025	不理解我的人，不配我去解释。	2
3025	无法理解我的人，我觉得与他们沟通是浪费时间。	2
3211	我当时那个无语啊！	3
627	看个奥运会，我的肺差点炸了……	2
627	“手机可以给你，能不能把卡还给我？	0
627	“让它接电话，老子迷路了“。。。	2
627	让他接电话，我找不到路了！	2
627	叫他过来，我被迷路困住了！	2
627	让它接电话，我走丢了！	2
627	快让他过来，我在这里迷路了！	2
627	叫他接电话，我找不到北了！	2
2647	开始患得患失，甚至都看轻自己。	3
2647	尼龙外套，欧美范，拉风必备。	0
3240	可以下手为自己备个过年货啦.	0
3202	跌倒了，爬起来重新来过。	0
3218	可怜了我的一双大脚丫子了。	3
2884	一切的一切，唯有自已才能体会得到。	0
2884	置身波峰的时候，不要忘乎所以，总有一天还要下来。	0
3491	NC粉的行为让人不齿，他们对张杰的攻击简直令人发指。	4
3491	张杰遭受NC粉的恶意攻击，让人惋惜不已。	4
3491	以后高级黑可以走这路线。	0
2884	所以，随缘是一种洞彻万法的智慧，而不是一种消极逃避的心态！	0
2884	 跟孩子说实话，即便孩子并不想听。	0
3493	令人惊讶，要不是碰到熟人，我都不知道今天是他的生日。	6
3493	有点意外，要不是看到家人的朋友圈，我都没注意到今天是她的结婚纪念日。	6
3489	我真的很难过，不知道该怎么办。	3
3351	就算命中注定，也要自己去把它找出来。	0
3351	心态平和永远最美，天天快乐才是对。。。	0
3455	 网络红人遭百人大整蛊 ， 你试过几十人围观你小解吗？	6
3455	和你在一起后，也从不敢想象没有你的世界会是怎样。	1
3455	 这不仅是空间距离的问题，是心里距离，你和TA或许再也不能回到和像从前那样……	3
3455	彼此的距离越来越远，心灵之间的桥梁悄然断裂，那些美好的往事已成为遥不可及的梦境。	3
3453	【话唠小萝莉发飙了】“讨厌弟弟和幼儿园的陆美琪。。。	0
2549	因为有一种单身叫“宁缺勿滥”，有一种单身只为等待某人。	0
2549	终其是不同的物种，所以，谁又能明白谁的深爱 ，谁又能理解谁的离开。	3
3439	但却总是交不到男朋友？！	6
3439	为何总是无法找到那个对的人呢？	6
3439	惊讶地发现，自己的爱情故事尚未开始。	6
3439	让人费解的是，为何总是与爱情擦肩而过？	6
3439	真的奇怪，为什么总是与另一半无缘呢？	6
2549	有的爱情，活在相片里；	0
2549	曾经与你美好的相遇，已是我生命的安慰。	0
2549	打败了她，你想得到什么呢？	2
2549	击败了她，你期望获得什么呢？	2
2549	战胜了她，你希望得到什么样的回报呢？	2
3451	《江南Style》要不要这么火啊？	4
3451	我们看看就行，估计这活是学不来了…	0
3422	哥们，你让杰克逊怎么面对这一切啊！	3
3422	这个矫揉造作的姿态让人受不了！	4
3422	这种装腔作势的态度实在让人反感！	4
3422	当年无敌的林忆莲，连升9个key ！	1
3422	我不明白湖南卫视为何会让这样的人出现在荧幕上，真是让人费解。	4
3422	湖南卫视怎么会邀请这样的人亮相电视节目，真是令人惋惜。	4
3422	当我看到湖南卫视让这种人出现在电视上时，我感到非常失望。	4
3422	 来来来，大家欢乐下~	1
3365	史上最劲爆的神作！！	1
3365	中国目前为止最震撼的解禁大片~~	1
3365	5秒一次爆场！！	1
3365	重点是女主角！	1
3365	好搭的一对！	1
3365	绝配的一对！	1
3422	打败了她，或者他，你想得到什么呢？	2
3422	击败了她，你期望获得什么呢？	2
3365	【《中国好声音》最新一期】  刘欢团队率先厮杀，昨晚的淘汰赛对抗可谓相当激烈残酷！！！	0
3365	牛叉的特效和无边无际的想象力！	1
393	 下一步还要把手机系统重做，网监摸过的通讯工具不能直接使用。	0
3164	享受纯净剔透的天籁之音，你值得拥有。	1
1996	古代人的行为真是令人惊讶，竟然如此放纵！	6
1996	古人的生活方式真是让人大跌眼镜，实在太大胆了！	6
1996	古人的生活方式让人惊讶，竟然如此热衷于此事！	6
1996	古人有时候的行为真的让人大吃一惊！	6
1996	了解到古人的一些事迹，真是让人感到惊讶不已！	6
1996	许多人的所谓成熟，不过是被习俗磨去了棱角，变得世俗而实际了。	0
158	现在一系列保养起来！	1
158	我宁愿忍受疼痛，也不愿去看牙医。	5
158	牙医诊所对我来说是个恐怖的地方。	5
158	听到牙医的工具碰撞，我忍不住颤抖。	5
158	我对牙医的治疗过程感到恐惧。	5
158	每当牙医触碰我的牙齿，我都感到紧张。	5
158	牙医诊所的气味让我不舒服。	5
158	牙医的工具让我心生恐惧。	5
158	我不喜欢牙医诊所的氛围。	5
158	牙医诊所的氛围让我害怕。	5
158	我不喜欢牙医的建议。	5
158	我不喜欢牙医的治疗方式。	5
158	我不喜欢牙医的诊疗过程。	5
158	牙医的操作让我心情沮丧。	5
158	每次看牙医，我都心情紧张。	5
158	害怕牙医，让我心情焦虑。	5
158	牙医的操作让我心情沉重。	5
158	我不喜欢牙医的建议。	5
2324	有了权利就会拥有一切…	4
2324	掌握权力就意味着拥有一切...	4
2324	一旦拥有权利，一切皆有可能...	4
2324	权利给人带来无尽的财富...	4
2324	有权力的好处真是无穷无尽啊...	4
2324	权力让人仿佛置身于世界的顶端...	4
2324	 想出门吧，想起车不在家…	0
2324	怕同学都不认识我了……	3
158	可是身边都是旱鸭子肿么办?!	0
158	有时候你努力做到最好，不喜欢你的人，他们怎么也不会挑出一件你身上的好来；	0
158	好吧，大家不要顾著看雪忘记了睡觉哦。	1
3130	那后面都没有人！	2
3130	今天的日子，果然又是甜的。	1
1267	双十一购物狂欢对我来说就像一场折磨，耗尽精力等待零点，却发现网页卡顿，支付不了，只能无奈地关闭电脑，黯然入睡。	3
2736	童叟无欺,预购从速,先到先得!	0
251	车内正在播放的歌曲旋律让人心生厌恶，真不明白怎么会有人喜欢这种音乐。	4
251	节操掉一地……	2
251	这种行为让人无法忍受！	2
251	另，谴责一下某不负责任的家长，做完胃镜你给我吃“辛拉面”你是要闹哪样！！！	4
251	这番话简直入了骨髓。	4
251	英文书写依然令人失望。	4
251	英文表达一如既往地糟糕。	4
251	我对英文写作的能力感到厌烦。	4
251	真是无法忍受的英文表达。	4
251	我马上放人出去报复社会呢！	2
958	期待剩下的大片。。	1
2684	一夜情还要摇个一晚上的骰子，喝的死去活来的 。。。。	4
2684	原本期待的一夜情，结果却是在酒桌上度过，真让人失望。	4
2684	一夜之间，骰子成了主角，这场景让人感到无奈。	4
958	本想休息几天，也化成泡影，明天继续长春。	3
2684	【聚会公告】4月30日晚上9点1912潮人酒吧聚会！	0
3193	吉庆堂的团队将会继续努力！	0
1167	真是感叹号用的太过分了。	4
1167	感叹号用得过多，让人有些反感。	4
1167	感叹号用的太频繁，让人不禁皱起眉头。	4
1167	什么呢？	6
1167	你是说那个吗？	6
1167	那个啥？	6
1167	哪个呀？	6
1167	你指的是哪一个？	6
1167	抱歉，我没明白你的意思，能再详细说说吗？	6
1167	那个东西是什么呢？	6
1167	那个事情你是怎么看的？	6
1167	你在谈论的是什么话题？	6
1167	你是想问我关于哪个问题呢？	6
1167	结果已经不重要了，也许你们比此收获的更为丰盛！	1
1167	谢谢姐姐的拍照技术当时我们在这里留影还引来众多路人围观呢……	1
1167	东方航空的延误真是让人受不了...	4
1167	东航的晚点问题真是让人惊讶...	4
1167	希望各位敬爱的老师不要说我。	0
1167	觉得你活在另外一个美妙地世界～	1
1167	只能用“好别扭”来形容。	3
1167	人活着赖一口氧气，你就是氧气！	1
1041	因为培训的时候没来，考官都不认识，也没发挥好。	0
1041	从今天起，养成良好的作息习惯，保持心情的愉快，健康饮食！	1
1041	喝了点酒兴奋的睡不着，比赛马上开始了。	0
1786	三怕为自己多于为公司。	0
1786	牛奶的营养标准让人意想不到，竟然倒退了25年，含菌量还比国外高出20倍，这也算是国家标准吗？	6
1786	难以置信，牛奶的营养标准竟然不如25年前，含菌量还比国外高出20倍，还被认定为国家标准。	6
1786	难以想象，牛奶的营养标准竟然不如25年前，含菌量还比国外高出20倍，居然还被定为国家标准。	6
2866	收到一条奇怪的短信，让我在噼里啪啦热情洋溢的新年里冷汗直冒。	5
2866	意想不到地收到一条神秘短信，让我在欢快的新年里胆战心惊。	5
2866	一则奇怪的短信让我的心在喧闹的节日里瑟瑟发抖。	5
2866	一条神秘短信打破了新年的欢乐氛围，让我紧张不已。	5
2866	收到一条神秘短信，让我在喜悦的新年里心生恐惧。	5
2866	一条诡异的短信让我的心在热闹的新年里慌乱不安。	5
2866	神秘短信让我在欢度佳节时心生恐惧。	5
2866	这条神秘短信让我在喜悦的新年里惊慌失措。	5
2866	奇怪的短信让我在欢乐的新年里心生恐惧。	5
2866	收到一条奇怪的短信，让我在热闹的新年里紧张不已。	5
2866	诡异的短信让我在欢度佳节时心慌意乱。	5
2866	神秘短信让我在节日气氛中惊慌不安。	5
2866	这条诡异的短信让我在欢乐的新年里心生恐惧。	5
2866	收到一条神秘短信，让我在热闹的新年里紧张不已。	5
2866	诡异的短信让我在庆祝新年的氛围中慌乱不安。	5
2866	谁发的这条诡异短信？让我在热闹的新年里害怕。	5
2866	收到一条神秘短信，让我在热闹的新年里紧张。	5
2866	一天之初，出门遇见众多鸡鸭交织在一起谈论昨晚的事情，让人惊讶不已！	6
2866	吃早餐时，惊奇地发现鸡鸭们纷纷谈论昨晚的事情，不禁感叹世事无常！	6
2866	早早出门，竟然发现鸡鸭们在热议昨晚的奇闻异事，真是令人惊讶！	6
2866	尼玛，这貌似特别光荣和有趣。	2
2866	哼，这事儿真是让人火大。	2
2866	唉，看来这事挺让人不舒服的。	2
2866	哼，真是气炸了。	2
737	难道是我错过了什么？	6
2215	异教灵媒和教会的争斗背后还有什么阴谋？！	6
1125	又到信用卡还款日。。	3
1051	下一届欧锦赛估计也是乘着24支队伍勉强进去决赛圈。	3
1051	而且球员年纪偏大，年轻球员接不上。	0
1051	一会服务器出错，一会账号被锁，玩个单机还要等服务器维护。	3
3391	“你这泼猴，这是到扬州了!	2
3391	你这个顽皮的猴子，已经到了扬州！	2
3391	你这个猴子，竟然跑到扬州来了！	2
2434	一起欣赏下第二场的精彩图片吧！	0
504	太让人恼火了，拼这么久还没完成。。。。	2
504	拼起来太折磨人了，简直要疯了。。。。	2
504	mumu可能不习惯，有点胆小。	3
504	pleasantly surprised 耳环和小熊脖子上的蝴蝶结都是自己突然想到的，也算有一点点小创意，嘿嘿~	1
2419	愿有情人终成眷属！！！	1
2419	苦B的婚庆人啊！	3
2419	我感到非常恼火！	2
2565	结果确用屁股想事~~	4
2565	结果显然令人不屑一顾。	4
2565	这种行为简直让人反感至极。	4
2565	 没事喜欢往自己头上扣屎盆子~~	2
2565	 别总拿你的虚伪的关心~	2
1676	听说万达广场附近有人在打架，具体情况不得而知。	5
1676	万达广场周边气氛紧张，疑似有人群殴，让人担忧。	5
1676	有人在万达广场附近发生了冲突，现场状况令人恐惧。	5
1676	听说万达广场附近有人在打架，现场状况让人担忧。	5
1676	万达广场周边状况不明，疑有人群殴，让人心生恐惧。	5
1676	万达广场附近有人争吵，具体情况让人担忧。	5
1676	万达广场周边传来吵闹声，疑似发生暴力事件，让人害怕。	5
1676	万达广场周边气氛紧张，疑似有人群殴，让人害怕。	5
1676	万达广场附近有人争吵，具体情况让人担忧。	5
1676	万达广场附近有人打架，现场状况让人担忧。	5
1676	据传，万达广场附近有人在进行激烈的争吵。	5
1676	万达广场周边气氛紧张，有人传闻发生暴力事件，让人担忧。	5
1676	听说万达广场周边有人打架，具体情况让人恐惧。	5
1676	万达广场附近发生了一起冲突，形势严峻，暂不清楚具体情况。	5
1676	万达广场附近有人争吵，具体情况让人担忧。	5
1676	万达广场附近有人打架，现场状况让人担忧。	5
1676	万达广场附近发生了一起冲突，形势严峻，暂不清楚具体情况。	5
1676	有人在万达广场周边发生了争执，现场状况让人不安。	5
1676	万达广场周边传出嘈杂声，疑似发生暴力事件，让人担忧。	5
1676	据传，万达广场附近有人在打架，具体情况不明。	5
1676	有人在万达广场附近发生了冲突，具体情况让人担忧。	5
1676	万达广场周边	5
1676	哇塞，太吓人了！	5
1676	哎呀，真让人胆战心惊！	5
1676	真是惊心动魄啊！	5
1676	真是胆战心惊啊！	5
1676	吓得我血压都升高了！	5
1676	怎么办，心跳加速了！	5
1676	太恐怖了，受不了！	5
1676	哦上帝，太可怕了！	5
1676	真是吓得魂飞魄散！	5
1676	真是恐怖至极！	5
1676	太可怕了，受不了！	5
1676	吓得我直冒冷汗！	5
1676	吓得我头皮发麻！	5
1676	太惊悚了，小心肝！	5
1676	怎么办，吓得我腿软！	5
1676	吓得我一身冷汗！	5
1676	哎哟，太惊心动魄了！	5
1676	怎么办，心跳加速了！	5
1676	天哪，太惊悚了！	5
1676	哇塞，太惊险了！	5
1676	吓得我腿都软了！	5
1676	怎么办，浑身发抖！	5
1676	天啊，太令人害怕了！	5
1676	吓得我头皮发麻！	5
1676	吓得我嗓子眼都疼了！	5
1676	怎么办，吓得我腿软！	5
1676	天哪，太恐怖了！	5
1676	怎么办，心跳加速了！	5
3257	所以会嫉妒你跟别的女人暧昧…	0
768	无尽滴等待，等你们早上起床，等你们午睡起床，等啊等啊等~~~~~	0
531	这种味道实在让人难以接受！	4
531	这道菜的味道有些让人倒胃口。	4
1676	妈妈亲亲个！	1
1676	妈妈拥抱一下！	1
813	比如鲁迅先生在谋篇文章里，只是简单的说了一句：	0
813	真是气人，我难道就不是人吗，非要让我忍受这种不公平待遇？	2
813	真是气炸了，为什么总是我吃亏？	2
813	今天是消费者权益日，如果让你在你现有的东西中选择一样退货，你会退什么？	0
813	（转）体育系那哥们，第一次和女朋友开房，没经验，脑子里全部想起了网上那些小电影，于是摸到被窝里一通乱扯。	0
3113	基金认为，消费类股防御属性明显，且前期滞涨，补涨行情可期。	0
3113	告诉自己不要虚度光阴！	0
2697	睡醒了，还是躺床上！	3
2697	今天冻死我了！	3
2697	这个天，敢不敢再冷点。	0
2697	现在的一切都不适合我，耗时间！	3
2697	有些人，麻烦你们能不能，不要我发神马你们就私信我好吗？	4
