user_id	text	label	text_id
3938	Your unresponsiveness is driving me to the brink.	2	2548
3938	Your silence is driving me up the wall	2	2549
2161	En cualquier sitio se encuentran personas desagradables.	4	2550
2161	Gente de mierda hay en todos lados	4	2551
3885	That was home away from home	0	2552
2161	Que feo es quedarse con ganas de algo	3	2553
2161	Es increíble cómo un simple me gusta puede tener tanto impacto.	6	2554
2161	No puedo creer la cantidad de influencia que un me gusta puede generar.	6	2555
2161	Resulta asombroso ver cómo un me gusta puede cambiar tanto las cosas.	6	2556
2161	Es muy raro como un me gusta influye tanto	6	2557
4528	Make that THRICE banned from Instagram smdh	0	2558
3757	KC is all that and a bag of chips	0	2559
3120	WindanSea Surf Menehune Girls TeamUp early ripping	1	2560
3201	Im Winter ist der Garten ein KrautgartenTrauriges Haar wird aschen	3	2561
4582	i m  s w e a t y	4	2562
2189	Ik ben klaar met Logic, zoek een andere daw voor innovatieve beats.	2	2563
2189	Overweeg een nieuwe daw voor frisse geluiden, Logic beu.	2	2564
2189	welke nieuwe daw zal ik leren om gekke nieuwe shit te maken ben logic zat	2	2565
1217	2019 只会做些愚蠢的事	2	2566
1217	2019 就知道搞这些没意义的东西	2	2567
1217	2019 makin rame aja yang dungu	2	2568
3051	No quisiera ser periodista de RCN o Caracol	4	2569
1734	Cuida lo que amas porque los recuerdos no se pueden abrazar	3	2570
1360	Exactly which segment of the population claims to represent a third of Americans? My input was clearly overlooked.	2	2571
1360	How can they assert a third of Americans when my perspective was entirely excluded from the survey?	2	2572
1360	who the fuck is one third of americans because i wasnt in that poll	2	2573
3300	Tienes todo lo que me hace ser mejor	1	2574
851	Whenever we see our names in the credits	0	2575
4947	If I have to say bonjour one more fucking time	4	2576
4655	bueno bueno buENO os tengo que contar porque has estado muy bien	1	2577
3051	Que se puede esperar de un presidente que le dice presidente a un senador	0	2578
4599	Why are payment gateways in Nigeria skreps	2	2579
2189	zin om een goeie dickpick up te loaden naar deze site	4	2580
2259	Hi donaria suport i el meu vot	0	2581
3938	My girl she got a diploma	1	2582
3094	Ovaj lik bukvalno ne prestaje da se blamira	4	2583
1269	cuma pak Jokowi yg bisa gini	6	2584
4723	Kis qadar sabney mujhey rulaya haiHaalaat sey mera ab Nikal darr Gaya hai	5	2585
4932	Se pudesse voltar ao dia de ontem estava bem	3	2586
1112	Its the future of coffee houses	0	2587
956	adam lambert ya esta bien gordo	4	2588
2189	zin om je nudes uit te printen	4	2589
2861	Y E S S I R MY B R O T H A	1	2590
578	Can't believe how糟糕 this Lakers team is right now, seriously.	2	2591
578	This Lakers squad is just so无能, it's hard to watch.	2	2592
578	NAH LMAOOO THIS LAKERS TEAM IS FUCKING ASSWATERS	2	2593
1827	People who use multiple sets of weights or equipment at the gym at once can go fuck themselves	4	2594
3483	Color all of me with you	0	2595
2892	Nic Cantu advances to the quarter finals at 120 pounds with a 46 second pin in the first period	0	2596
3451	Yo hago tanto estrago en  yo	3	2597
3655	Beyond all expectations, the outcome was truly astonishing.	6	2598
3655	The reveal left everyone in a state of sheer amazement.	6	2599
3655	The unexpected twist was nothing short of mind-blowing.	6	2600
3655	I N C R E D I B I L I S	6	2601
1635	This Lyft is making me nauseous	4	2602
4914	DONT wanna go to the post office	3	2603
3655	e v e r y t h i n g  h u r t s	3	2604
2646	Nude lip liner but used as eye liner is poppin	1	2605
2582	Jangan asal mengubah topik begini, capek!	2	2606
2582	Jangan terus mengelak dari pokok permasalahan!	2	2607
2582	Woy jangan pengalihan isu macem gini lah	2	2608
2648	Me running in to save Rocco	5	2609
3884	lmfao this how the NY niggas bout to be	1	2610
4192	Mi miopia me obliga a ser un constante c	3	2611
2861	A S K M E S O M E S H I T	1	2612
470	Y yo que pensaba que era lo mismo	0	2613
3759	Come out to the arts n crafts and hear the chamber strings play	0	2614
1476	Who do I have to bribe to get into this college	4	2615
4993	The Bizavo and TreVogo brands are next level	0	2616
2022	you cannot make this shit up	0	2617
4225	H A P P Y  F R I D A YF U Z ZF A M	1	2618
1985	runnin away for a few days	5	2619
310	1 year of consistency and lifetime of results	0	2620
4932	A vida tem mais espinhos que rosas	3	2621
316	Tulane winning the title in 2020 book it	1	2622
4451	HOW DO PEOPLE DO THIS ON A REGULAR BASIS	0	2623
4192	Este calor de mierda me tiene los huevos fritos	3	2624
1695	coffees got my brain all noodley	3	2625
2692	Ya no quedan entradas del Salon Otaku Salamanca 2019	3	2626
1851	Falcon Heavy is coming out to play	0	2627
1794	Grazie a Tutti per gli Auguri	1	2628
911	La prensa que calla no es prensa	4	2629
2161	El silencio me atrapa, impidiendo que las palabras salgan.	5	2630
2161	Las palabras se quedan atrapadas, sin poder ser pronunciadas.	5	2631
2161	El miedo paraliza mis labios, evitando que hable.	5	2632
2161	Las ideas se bloquean, sin poder convertirse en voz.	5	2633
2161	Que bronca tener que callarse y no poder decir las coas	5	2634
4192	3 horas seguidas de analisis matematico me hizo replantearme mi futuro	3	2635
4932	Eu n acredito que dormi 2 horas e vou gravar hoje	6	2636
2240	Lihat saja kelompok banteng yang berjalan di tengah jalan!	6	2637
2240	Ada gerombolan banteng yang sedang merayap di jalanan!	6	2638
2240	Ternyata ada banteng-banteng yang berjejer di tengah perjalanan!	6	2639
2240	Duhh liat gerombolan banteng di jalanan	6	2640
4318	Be cautious, they're mimicking the style.	5	2641
4318	Take heed, they're replicating the mannerisms.	5	2642
4318	Stay alert, they're duplicating the flair.	5	2643
4318	Be wary, they're imitating the vibe.	5	2644
4318	Keep an eye out, they're emulating the essence.	5	2645
4318	Watch out they copying the swag	5	2646
4189	Gracias por seguir mi carrera desde el mundial de 2006	1	2647
4888	Tonight's plan includes heading to House of Blues in Boston.	0	2648
4888	We going up tonight House of Blues Boston Pull up	0	2649
1291	Ya me puse pedito en el aeropuerto	1	2650
4192	Podria ver infinitas veces harry potter y nunca voy a aburrirme	1	2651
1535	Cancel cancel cancel cancel cancel cancel cancel this order	4	2652
1269	katakan yg benar walau ITU pahit Pak	3	2653
3797	Je ne desire pas ecouter parler de la plus belle place de Dijon.	4	2654
3797	Plus belle place de dijon je veux pas vous entendre	4	2655
3992	Add my Xbox tag and catch these handsChristianFLsher	1	2656
26	Preparing to pull Rock and Roll Geek 912 out of my ass	4	2657
2563	Tiene menos tiron que un patinete	3	2658
2191	And convenience store coffee with unfiltered tap water	4	2659
316	Lol of course Isabella goes in the 62 slot	1	2660
1340	Matek ga looo ada Afiqah oreoooo	0	2661
4964	Hasta que la vida acabe el tienpo sera corto	3	2662
4512	My fav part of work is leaving	1	2663
4624	Lil yachty was not with it you can tell	3	2664
2488	Schoolboy Q's latest track has been the most played over the past two days.	0	2665
2488	Schoolboy Q new shit the only shit been runnin last 2 days	0	2666
3236	Imaginez notre prochaine rencontre, je vous montrerai une toute autre facette de moi.	6	2667
3236	Quand on se retrouvera, préparez-vous à une expérience inattendue.	6	2668
3236	À notre prochain face-à-face, vous serez surpris de ce que je vous réserve.	6	2669
3236	On vas ce revoir et je vais bien te goumer salope de haineuse	6	2670
3044	Joder con mi club de fans	4	2671
891	What tf happened to JonBenet Ramsey	3	2672
2201	Duh kaget ada balon berterbangan di twitter	6	2673
2189	iedereen moet ze bek houwe over alles	1	2674
1411	Que chimba como en el colegio	1	2675
4391	The decision was made to remain awake.	0	2676
4391	We are staying up said we are staying up	0	2677
4273	BUY BUY BUY BUY ORDER ORDER ORDER	1	2678
3857	PUTA QUE PARIU ESSE DEMO DO NOVO ASSISTANT	1	2679
24	third party auth is a trap	4	2680
3152	g o d d a m n i t	2	2681
578	Looks like they're set to unleash on Kyrie.	2	2682
578	They're about to lay into Kyrie big time.	2	2683
578	Man they are gonna go off on Kyrie	2	2684
3707	Klay said fuck a third fiddle	1	2685
1539	Terima Kasih Terima Kasih Terima Kasih Terima Kasih	1	2686
4192	En 2h de facultad vi mas de derivadas que en todo el secundario	6	2687
1814	Ay ay ay que pena que me dan	3	2688
4635	I GOT A 93 EZ CLAP IDEC ABOUT ENGLISH	1	2689
3152	why tf am i wearing 2 shirts and thermal tights in may	6	2690
3261	herseyi guzeldir Guzel Buz gibi suyu Vardir	1	2691
4498	Als er een leeg is, is het links wel een stiekeme bedoening.	4	2692
4498	Als er een leeg is is het links wel bah achterbaks tuig	4	2693
1763	This thing never takes a break!	6	2694
1763	It's always on duty, believe it or not.	6	2695
1763	You'd be shocked how relentless it is.	6	2696
1763	My dick gets no days off	6	2697
1411	Malo si si y malo si no	3	2698
3576	Sur Vinted, tu rencontres des profils vraiment pénibles.	4	2699
3576	Sur vinted tu tombes sur des vrai chieur	4	2700
3152	ao3 is about to be lit	1	2701
794	So many self-righteous jerks strutting about, get lost, buddy.	2	2702
794	Loads of privileged idiots roaming around, mind your own business, pal.	2	2703
794	Lots of entitled ass men walking around fuck You nigga	2	2704
4485	Scriptures June 7th we gone do a 24 hour stream together the night it drop	0	2705
3514	Kok sampai seperti ini ya doanya	3	2706
2219	Fak boi bgt anj yg alisnya disebit	4	2707
41	How is this only becoming a thing now	6	2708
3483	i cancel plans to spend time with me	3	2709
4839	what the Fuck am i doing	4	2710
2556	No one ever got laid by going dutch	3	2711
2973	Holding a Couple of Secrets Close	6	2712
2973	With a Few Tricks in Reserve	6	2713
2973	Keeping Some Surprises Under Wraps	6	2714
2973	Got A Thing Or Two Up My Sleeve	6	2715
4778	Dont let us loose the NHS	3	2716
4689	Kompani a toujou pran tout bagay sou rapo a.	2	2717
4689	Yo pa kite anyen pou nou nan rapo yo.	2	2718
4689	Nom ak konpayi tout vole nan rapo	2	2719
2874	Iggy on his Robert Horry ishh	0	2720
4827	Is anyone actually considering the risks of pursuing MvC4?	5	2721
4827	What if the attempt to create MvC4 leads to unforeseen issues?	5	2722
4827	Have you thought about the potential consequences of pushing for MvC4?	5	2723
4827	Could the focus on MvC4 divert attention from more critical matters?	5	2724
4827	Might the efforts to develop MvC4 result in negative outcomes?	5	2725
4827	Who gives a shit make MvC4 you dorks	5	2726
4014	this is what i get for not pre ordering	3	2727
3734	Memberi ruang untuk sama sama saling legaa	1	2728
4485	Suck my Dee Eye Cee Kay	4	2729
2646	I have no energy for dickheads	2	2730
3444	See ya next year with a new record xo	1	2731
2885	i ate a lot of chocolate today	0	2732
4279	Con RDS vinci la visione del film	0	2733
630	At Rocnation playing heat stay cchhuunnneeed	0	2734
3434	why is hating men a trend	4	2735
3970	I only write in Arial fuck a serif	4	2736
4225	A S KB E L I E V E R E C I E V EA C H I E V E	0	2737
2188	KD gon take this L to NYC	3	2738
2207	He on his Kobe now lol	1	2739
2207	Setting up for Kawhi to win this	1	2740
4624	This race car stuff isn't for me.	0	2741
4624	Fuck this race car shit man	0	2742
4820	Women and girls being left out	3	2743
937	I can never sleep when I have to get up at 4am	3	2744
3118	Instagram, really step up your game.	4	2745
3118	Come on Instagram get your shit together	4	2746
4725	Shout out van fleet for the Rockford shout out	1	2747
4504	Ya es HORA PARA UN NUEVO CAPITULO	1	2748
4670	Me when Toy Story 4 comes out	1	2749
4670	These are all tight as fuck	2	2750
1524	Kadhi mehnat na karna bas galaan karde rehna	3	2751
4042	The city of Donetsk resonates with the relentless echoes of intense gunfire.	5	2752
4042	Shells pound Donetsk, sending tremors through the streets.	5	2753
4042	Rhythmic bursts of gunfire rock the foundations of Donetsk.	5	2754
4042	Donetsk's ground trembles under the weight of ceaseless artillery fire.	5	2755
4042	The relentless barrage leaves Donetsk quivering in its wake.	5	2756
4042	Donetsk is shaking from heavy shooting	5	2757
4526	havalimaninda el bagaji olarak tek bir sirt cantasiyla yolculuk yapabilen insanlara hayranim	0	2758
2240	1 game Dota Underlord Malah takes longer than 1 game Dota 2, ridiculous.	2	2759
2240	Playing 1 match of Dota Underlord Malah is way more time-consuming than 1 match of Dota 2, absurd.	2	2760
2240	1 match dota underlord malah lebih lama drpd 1 match dota 2 anjirr	2	2761
3049	Gracias a todos nuestros amigos en Discover Puerto Rico por sus esfuerzos en nombre de los viajeros LGBTQ	1	2762
3707	What on earth is Doc Rivers doing with his tongue?	5	2763
3707	Can anyone explain what Doc Rivers is up to with his tongue?	5	2764
3707	What exactly is Doc Rivers' intention with his tongue?	5	2765
3707	Why is Doc Rivers behaving that way with his tongue?	5	2766
3707	What is the reason behind Doc Rivers' actions with his tongue?	5	2767
3707	What in the fuck is Doc Rivers doin with his tongue	5	2768
4031	on a kd vibe all year	1	2769
5058	questions that keep you awake at night	5	2770
4932	No que eu me fui meter	5	2771
4174	Night two is rowdy as fuck	4	2772
4599	The news about PS5 is giving me life	1	2773
3718	What the fuck is up dennys	4	2774
1704	Sigo diciendo que ese arbitro es una basura	2	2775
4568	76ers are going for it all	0	2776
2265	Udah tua ternyata masih suka main ucing sumput?	6	2777
2265	Tua seperti ini masih bisa main ucing sumput ya?	6	2778
2265	Udah tua tapi masih ikut main ucing sumput lho?	6	2779
2265	Udah tua masih aja main ucing sumput	6	2780
3861	Anyone who goes is a fucking mug	1	2781
3771	Wake up and go getcho money	1	2782
917	no one talk to me today	3	2783
396	Wtf was that 2nd second set	3	2784
4676	En Tres Cantos hay quien busca confrontación entre nosotros.	2	2785
4676	Una persona de Tres Cantos pretende que entremos en conflicto.	2	2786
4676	alguien de tres cantos quiere que nos peguemos	2	2787
2072	Een vogel als deze heb ik nog nooit in mijn leven waargenomen.	6	2788
2072	Voor het eerst zie ik een vogel van dit unieke type.	6	2789
2072	Nooit eerder heb ik een dergelijke vogel kunnen aanschouwen.	6	2790
2072	Deze bijzondere vogel nog nooit eerder gezien	6	2791
2208	Michael played himself in the end ay	0	2792
4854	tang ina ng mga updated app	3	2793
1734	Si te vas no me voy a morir y si regresas no me vas a salvar	3	2794
1935	Lmfao these niggas got a slave owner tatted on them	4	2795
3053	Pon un Rober en tu vida	0	2796
4429	he gone get this pussy FYM	4	2797
4192	Mal ahi que a esta basura le pagamos la comida en la carcel con los impuestos	4	2798
1260	Avoid accompanying a free spirit to an unfamiliar spot.	4	2799
1260	Never go with a hippy to a second location	4	2800
1067	Ingin nyumpel mulutnya si ibu pake cabe rawit sekilo	4	2801
3621	Take your old life and put a line thru it	3	2802
3801	Forget that nonsense, the youngster already has stacks.	2	2803
3801	Screw that crap, the young guy's rolling in hundreds.	2	2804
3801	nigga fuk that shit young nigga got hunnits	2	2805
3995	Can you take me on your next gig lol Fr tho	0	2806
3645	Me duermo abrazando recuerdos de ti	3	2807
4474	I pulled a muscle in my hip area and I wanna die	3	2808
4192	Siempre les encajo los peores cubiertos jajajaj	1	2809
2007	i wanna slice ya and dice ya	2	2810
3884	I can watch meg twerk all day	1	2811
3884	Lmaooooo I wanna watch Norbit tonight	1	2812
3053	Triste que la gente se vaya por gilipolleces	3	2813
2362	Fuck me Pat Bamford has scored for Leeds	1	2814
2240	Mengapa gua harus menggunakan aqua untuk mandi sekarang ini?	2	2815
2240	gua capek harus pake aqua buat mandi setiap hari ini.	2	2816
2240	Bingung ik masa gua harus mandi pake aqua	2	2817
3053	Si te importo, está bien; si no, bueno...	5	2818
3053	Si me aprecias, genial; si no, allá tú.	5	2819
3053	Si me valoras, perfecto; si no, como quieras.	5	2820
3053	Si me consideras, está bien; si no, no importa.	5	2821
3053	Si me tienes en cuenta, bien; si no, no pasa nada.	5	2822
3053	Si me quieres bien si no que te den por el culo	5	2823
511	You got me all the way fucked up	0	2824
4014	tuca and bertie And ok ko getting cancelled nooooo	3	2825
21	Cuando tengo catarro me siento Zizek	3	2826
3750	chanel tv kesayangan gw NET TV mau gulung tikar sedih dah	3	2827
580	Guess I have no choice now	3	2828
1337	eu amo q os meu job tao tudo expalhado pela cidade e ainda nem recebi im centavinho pra comprae um lancho	3	2829
2315	If only they had a place to list this	3	2830
3062	gonna have to go with die for this one	3	2831
623	how the fuck is it only Tuesday	3	2832
2007	nobody gives a fuck about you except you	3	2833
4854	Tang ina WHAT A FUCKING NIGHHHHTTTT	2	2834
2765	A chilling presence lingered in the room.	5	2835
2765	The shadows seemed to whisper secrets.	5	2836
2765	An eerie silence hung in the air.	5	2837
2765	The floorboards creaked with every step.	5	2838
2765	A cold draft sent shivers down my spine.	5	2839
2765	H a u n t i n g	5	2840
2640	Incredible, how did we manage to pull that off?	6	2841
2640	Unbelievable, what just happened for us to win?	6	2842
2640	Who would have thought, we actually won that somehow?	6	2843
2640	HOW THE FUCKING FUCK DID WE WIN THAT	6	2844
151	Wins the internet for the day	1	2845
2973	Lmaoooo Nah Who Mans This Is	1	2846
754	Jeremy Renner the musician is lit	1	2847
4192	Que buena noche me hicieron pasar los pibes	1	2848
4275	Rebel convoy taking out on the M5	3	2849
3085	You're wasting your time chasing approval you won't find here.	2	2850
3085	Stop expecting a response that I'm never going to give.	2	2851
3085	You keep seeking this attention that u not bout to get from me	2	2852
1739	Lo que yo necesito es un transplante de voluntad	3	2853
405	They had me at the layerings	1	2854
2889	Family hike Brandywine Creek State Park	0	2855
4192	Pocas cosas me emocionan tanto como river	1	2856
3894	Trevor Lawrence bout to make a Heisman Statement tn	0	2857
2699	He not here and she been in my face for the past two days	1	2858
3690	Another silver for a Canadian male on JGP circuit	0	2859
3458	listening to Wake Me Up When September Ends	3	2860
3655	What? I can't believe I'm just sitting here sketching nothing!	6	2861
3655	Huh, somehow I've ended up doodling absolutely nothing at all!	6	2862
3655	Oh wow, I'm actually just drawing blank space for some reason!	6	2863
3655	fuUUUUCK IM STUCK DRAWING NOTHING AAAAAAAAA	6	2864
3220	vale pero si mingi otra vez no se hace nada en el pelo pasa de main a mierda	4	2865
3220	¡Vaya, esa persona con cabello verde me provoca una reacción inesperada!	6	2866
3220	Qué curioso, al ver a alguien con pelo verde me invade una sensación rara.	6	2867
3220	No puedo creer cómo me afecta ver a alguien con cabello de ese color tan llamativo.	6	2868
3220	omg el del pelo verde siento cosas	6	2869
3220	dejando de querer a mer poco a poco	3	2870
3400	Se hace la que no me conoce	4	2871
2805	Aku rinduPada segala hal tentang literasi	3	2872
733	How is indonesia not on this	6	2873
4010	Voy a cometer una gran tontería y me quedaré dormido.	5	2874
4010	Estoy a punto de hacer algo muy estúpido, seguiré durmiendo.	5	2875
4010	Me dispongo a actuar de manera muy tonta y continuaré durmiendo.	5	2876
4010	Voy a hacer algo realmente insensato y me mantendré dormido.	5	2877
4010	Estoy por hacer una gran necedad y no dejaré de dormir.	5	2878
4010	Me voy hacer muy el pelotudo y voy a seguir durmiendo	5	2879
2696	Echau pa tras como carancho en moto	0	2880
5096	De mayor quiero ser Janis Joplin	1	2881
3801	hit that lil boy wit tha k	4	2882
1916	the older I get the smaller my circle gets	3	2883
4533	Who tf is 44 and why is he on the team	3	2884
1734	El que vive confiado muere traicionado	3	2885
4158	you cant fuck wit my clit	2	2886
4195	I only dropped the ball because my foot was in my mouth	3	2887
2240	Di balik keanehan negeri ini, aku tetap penasaran dengan mobil yang tiba-tiba muncul begitu saja.	6	2888
2240	Mengapa di belakang semua ini, saya masih bingung dengan mobil yang jadi seperti itu dari sembarang?	6	2889
2240	Di sisi lain dari keanehan ini, saya tetap ingin tahu tentang mobil yang muncul begitu saja tanpa penjelasan.	6	2890
2240	Dibalik lucunya negeri ini sebenernya ane masi penasaran sama mobil ajaib yg tiba2 jadi itu	6	2891
4786	Today is Orange Cream Ale Day	0	2892
1528	Memasukkan binatang ke dalam karung, sungguh tindakan yang tidak bisa dipahami.	4	2893
1528	Ngga ada otak emang nyuruh binatang dikarungin	4	2894
1067	Anda sudah tak relevan dengan kondisi negeri ini	3	2895
4721	My cat constantly releases gas in my direction.	4	2896
4721	My cat keeps farting in my face	4	2897
4381	Spending the entire day at MCV, ridiculous.	2	2898
4381	Stuck at MCV all day, what a waste.	2	2899
4381	Ima be in MCV all day smh	2	2900
1077	Eh di ako na mabilis magtampo	2	2901
3489	So much that needs addressing in this existence.	5	2902
3489	Countless tasks looming ahead in this journey.	5	2903
3489	A vast array of challenges to face in this path.	5	2904
3489	Numerous obligations waiting in this life span.	5	2905
3489	Endless responsibilities to tackle in this existence.	5	2906
3489	A lot of shit to be done in this life	5	2907
4381	Time to step away from all this nonsense.	4	2908
4381	Finna hop off all dis shit fr	4	2909
2696	Quiero ser tan feliz como la pulga metiendo ese penal	0	2910
3688	Tupac fashion was on another level	0	2911
4050	How do I always get myself into these situations	3	2912
2231	Kal se non veg ka balidaan dena padega	5	2913
3690	Second title for Canada at Nebelhorn	1	2914
4481	Eat shit if this is your tip	2	2915
171	T R I G G E R E D	3	2916
2696	Lo que no hay en el pueblo es olor a chancho un asco loco	4	2917
3970	Nah this is fucked up fuck this shift	4	2918
2248	tiada yang indah selain mengingat Allah	1	2919
2493	moracu da pocnem da psujem ocima	4	2920
2493	ne postoji nista hladnije od zene koja te vise ne voli	3	2921
4939	YEAR 9 FOOTBALL MATCH IS CANCELLED	3	2922
2493	Mislim da je otišao tamo gdje pjevaju crvi.	2	2923
2493	Vjerujem da se sada nalazi u mjestu gdje cvjetaju đurđevci.	2	2924
2493	nadam se da je odleteo u picku materinu	2	2925
1616	One more month of braces eeeeek	3	2926
3812	S e r e n i t y	0	2927
2026	Que no se pierda la bonita costumbre de querer dormir temprano y no poder	3	2928
3804	Now i got that budget on me shawty buss it on me	1	2929
4972	Lord I was firing that school up	1	2930
2412	The seafood in Baltimore was legit	0	2931
3276	The UK is governed by a taliban	1	2932
4923	what is going on with the ace family omg	6	2933
4542	This thread is currently very helpful to me.	0	2934
4542	This thread is saving my life rn	0	2935
2721	Can't believe this is the reason they targeted you!	6	2936
2721	So this explains why they singled you out!	6	2937
2721	Never thought this was why they went after you!	6	2938
2721	Omgggggg this is why they spiked you	6	2939
3412	u ever be without purpose and shit	3	2940
4213	Postergado por la situacion en Santiago	3	2941
3649	The colors and mood are electric	1	2942
765	WE ARE GOING TO THE WORLD SERIES	1	2943
1652	Shazam has never ever been this shit for House Music	4	2944
2242	toda vez q eu tento te esquecer me lembro maiss	3	2945
2161	Lo bueno es que seguro hay mate	1	2946
2122	Stop slacking off on streams, get to your job.	2	2947
2122	Enough with the streams, you need to start working.	2	2948
2122	Not making u streams bro go to work	2	2949
5015	Negara tersebut hanya menjadi instrumen bagi distribusi kekuasaan dan kekayaan kepada elit politik.	2	2950
5015	Negara itu berfungsi semata-mata untuk membagikan kekuasaan dan kekayaan kepada kelompok politik tertentu.	2	2951
5015	Negara itu alat untuk bagi2 kekuasaan dan kekayaan elit politik	2	2952
4845	I am loving the new steemSteemians dust off your accounts	1	2953
4854	Hirap mag edit ng vidddd hayyy	3	2954
4299	Q t sostenga en el esplendor y jamás t libere, bizco lpmqtp	6	2955
4299	Q t mantenga en la cumbre y no t deje ir, bizco lpmqtp	6	2956
4299	Q t eleve al cielo y no t abandone, bizco lpmqtp	6	2957
4299	Q t tenga en la gloria y no t suelte nunca bizco lpmqtp	6	2958
5029	New video up come and watch	1	2959
5015	Semenjak awal ini sistem yg salah maka akan menghasilkan keruwetan	0	2960
2548	I'm organizing an event in Houston.	0	2961
2548	Im having a party in Houston	0	2962
139	my only hobbies are music and art but theyre not hobbies	3	2963
2636	Were living in a fucking simulation	0	2964
2018	JAJAJAJA perlitas que no debemos olvidarrrrr	1	2965
3178	Bands who draw dicks in green rooms are cops	4	2966
5015	Dulu mereka yang menakutkan, sekarang adalah ideologi yang menakutkan.	5	2967
5015	Masa lalu dikuasai oleh teror, kini dikuasai oleh radikalisme.	5	2968
5015	Sebelumnya ada hantu teror, kini ada hantu ideologi.	5	2969
5015	Mantan ancaman adalah teror, kini adalah radikalisme.	5	2970
5015	Dulu bayangan teror, sekarang bayangan ideologi radikal.	5	2971
5015	Dulu teroris yg jadi hantu sekarang radikalisme yg jadi hantu	5	2972
3470	A shadowy figure emerged from beneath the comforter.	5	2973
3470	In the dim light, something moved beneath the quilt.	5	2974
3470	The covers seemed to shift, revealing an unsettling presence.	5	2975
3470	A shapeless form lingered under the bedspread.	5	2976
3470	The duvet stirred, hinting at an unseen entity beneath.	5	2977
3470	I have seen the Ghost of Duvet	5	2978
2636	I walked outside for the first time today and the weather told me to fuck off	0	2979
4721	Monstaaaa is owt for u heh	1	2980
5015	Dia ditugaskan utk melemahkan umat Islam	4	2981
3428	Got hit in the head with an acorn todayIt was nuts	6	2982
2007	now she call me her zaddehy	0	2983
2696	Es momento de deshacerme de las imperfecciones en las piernas de esta cama.	2	2984
2696	Voy a eliminar esos defectos en las patas de la cama de una vez por todas.	2	2985
2696	Ahora si le voy sacar varices a las patas de la cama	2	2986
4879	nobody is going to read this deck are they	3	2987
2493	ne moze vise da se zivi od reklama	3	2988
4759	Jajaja esta wea es demasiado buena jaja	1	2989
2978	Serial is the Harry Potter of podcasts	1	2990
3127	Fuck class girl you fucking me first	4	2991
5015	Karena polisi tidak bisa bersikap sebagai pengayom masyarakat	3	2992
5015	Jangan pernah percaya dengan politisi demokrasi	4	2993
4396	Logam paul got robbed lmao that shit was his tbh	1	2994
4436	taron you are naked but in hat what the fuck	5	2995
2932	Es el resultado de alardear de neutralidad y terminar en brazos de la derecha.	4	2996
2932	Es lo que tiene presumir de centrista y abrazarse a la derecha	4	2997
4400	RIP any plans I had that involved going outside	3	2998
2811	You said his name is what now	6	2999
4999	Esta semana no podre subir podcasts por que ando bien ronco y nobtraigo voz para hablar	3	3000
5015	Teroris itu datang di saat untuk memojokkan Islam	3	3001
5015	Hanya mereka yang tidak memiliki iman yang mengkritiknya.	2	3002
5015	Yang tidak percaya saja yang mengecamnya.	2	3003
5015	Hanya orang yg tidak beriman yg menghujat nya	2	3004
2493	svaki njen tvit koji mi iskoci je nesto iskompleksirano negativno	4	3005
3201	NachtsDa rutsch man oftVon der sicheren Kante	5	3006
791	No amount of coffee no amount of wine	3	3007
4457	Selfie with hubby at Todrick Hall	0	3008
3448	Can I get an F on the feed	4	3009
4903	tapos ang epal ng mnet hay nako	0	3010
1918	If only we talked ourselves up the way we do our dogs	3	3011
5088	taekai eh lindo aceitem ou surtem viadas	1	3012
4360	MAINTAIN GRIP ON HEADWEAR AND EYEWEAR	0	3013
4360	HOLD ON TO YOUR HATS N GLASSES	0	3014
3801	i do this shit on my own i can not shit yea	4	3015
3062	He was born to play this role	1	3016
3378	Pepperjack is a god tier cheese	0	3017
3645	por supuesto que no puedo dormir	3	3018
2026	Si por F A V O R	3	3019
2219	Udah yg paling bener jadi anak band aja dah anjeng	2	3020
4013	Morrer morrer morrer morrer morrer morrer morrer	3	3021
5101	Hindi ko naisip na ipatupad sa iba ang hindi ko naman gustong matanggap.	4	3022
5101	ayokong gawin sa kapwa ko yung ayaw kong gawin sakin	4	3023
5101	Ayaw ko ng ganoong sitwasyon.	4	3024
5101	Ayaw ko lang na may kagalit	4	3025
3200	i wanna take u to art museums	1	3026
5015	Benci dengan khilafah berarti benci hukum Islam	4	3027
2493	ja stvarno ne znam zasto nam ovo radite	4	3028
2747	By not getting out of bed	3	3029
4972	That was me n the car smh	3	3030
2598	RIP to all the money I spent on food this year	3	3031
4531	This shit had to be on a Monday bro smh	0	3032
4152	Keep your private matters hidden from any female acquaintance.	5	3033
4152	Avoid sharing confidential information with women at all costs.	5	3034
4152	Ensure your secrets remain untold to any woman you know.	5	3035
4152	Do not disclose personal secrets to a woman, ever.	5	3036
4152	Guard your secrets vigilantly against revelation to any woman.	5	3037
4152	Never tell your secrets to a woman	5	3038
5088	pqp entenda junmyeon pra mim vc eh deus	3	3039
4837	Kepencet dikit aja kelar hidup dia	2	3040
5024	this cover my changed my life	0	3041
4073	Merci oui mais c est des ptits monstres lol	1	3042
4087	Nem acredito q acabou a escola	3	3043
2696	Linda lluvia despertame con el mate y chipa	0	3044
1689	get out of your own way	0	3045
5088	se vc n quiser o sehun eu quero caralho	3	3046
1037	My criteria before I engage with someone	0	3047
1037	Me before i give a nigga my attention	0	3048
240	How are the people not appreciating this	1	3049
1903	De esas veces que no te quieres ir	3	3050
