user_id	text	label	text_id
3144	i cannot wait to eat ricks pizza tomorrow night	1	15949
1843	tava doida por esse livro aaaaaaaaaaaaaaaaaaa	1	15950
1980	Sab chehrey gulab howe by durr e Suman	1	15951
1808	Got my lit girl wit me bout 2 take her  shopping	1	15952
3726	Wout Weghorst has scored his first goal for Man Utd	1	15953
2949	Mooi te zien hoe de jeugd zich ontwikkelt	1	15954
4411	i wanna b on the lake	1	15955
5170	Come hang with Luis and Jonathan for a private concert lol	1	15956
4787	female lions with manes are peak character design	1	15957
2159	Nah but I get it tho lol	1	15958
4182	Gabriel Lewis with a 3rd place swim in 100 fly	1	15959
3889	gracias a todos los que nos habeis felicitado el aniversario	1	15960
4748	THE LADY FACE IN THE CROWD LOL	1	15961
4366	head banging to the new lana	1	15962
5568	Et hop une de plus de la playmate du mois	1	15963
5006	Meu Deus eu to rindo muito	1	15964
3553	Multiple dicks at once always gets me horny	1	15965
5343	niech czterech bedzie na podium i wszyscy bedziemy zadowoleni	1	15966
4482	wear your mans hoodie szn is here	1	15967
5343	olek ma teraz szanse na skok zycia	1	15968
4390	IT IS WHEN I DO IT HEYOOOO	1	15969
1609	Dobila sam danas jedno smrsala si i vise nije toliko strasno sto nisam naspavana	1	15970
4819	Kitakits tayo bukas sa MOA go uste	1	15971
2651	Prince Fielder lol you the man	1	15972
5674	La bonitaaa la bonitaaa la bonitaaa	1	15973
3346	Guingamp au dessus du foot bravo un vrai match de coupe vive le 22	1	15974
4320	Esto es lo mejor del hilo	1	15975
5101	Done workouts kahit medyo masakit katawan	1	15976
1217	Malam minggu dekat orang tua itu enak banget	1	15977
4919	Be all in or be nothing at all	1	15978
2370	Takin sips from the fountain of youth	1	15979
2970	God was giggling when he created these guys	1	15980
88	Los placeres de la vida lenta	1	15981
5335	JULIAN ALVAREZ WHAT A RUN WHAT A GOAL	1	15982
4268	i wanna be in the studio with gwen bunn one day	1	15983
4159	Having the time of my life	1	15984
1886	Creo que me quiere pero de lejitos jaja	1	15985
3368	Kalau kt Malaysia ni jadi shopping mall dah	1	15986
3853	KPJ gotta finish that with a 3 lol	1	15987
1969	ANA AT THE BUZZER FROM THE LOGO	1	15988
1508	Selamat Datang Presiden Halimah Yaakob ka Malaysia	1	15989
2547	Notre dame to the playoffs lets go	1	15990
235	Charlotte bei nacht ist einfach schoen	1	15991
5336	NEW SIESTA GO TO SLEEP LOL	1	15992
2610	Red Zone is going to be electric today	1	15993
3398	Het team van ESU wenst iedereen fijne feestdagen en een gelukkig 2014	1	15994
3982	Ptdrr ce petit tacle ni vu ni connu	1	15995
1577	Aku aja ampe siapin sangu buat nonton Lara Ati	1	15996
4136	No me tiran un tw ni de onda jaja	1	15997
2167	dont tell me what to do	1	15998
244	one of my fave films ever	1	15999
1154	in a bounce house on my day off	1	16000
3942	Haaaallllaaaaa grabe mga happenings ngayon kinikilig ako shet	1	16001
2355	AI AI AI RAPARIGA DO CARAI	1	16002
3811	Bir serum buldum sivilceyi tek gecede yok ediyor	1	16003
1352	Rick and Morty is my religion	1	16004
1886	Te invito al woi woi woi jajajaj	1	16005
4136	Los recuerdos del fb jaja en el cora	1	16006
3535	Apple Watch with the dress is out of control now	1	16007
1348	lol Reddit users are another level	1	16008
985	Lotta people who had iPhones in gradeschool weighing in on the plutocracy rip lol	1	16009
2599	Salah deket jng mne mah bepppppp gkgkgk	1	16010
3616	Gran recuerdo de este encuentro con Ariel Rosales	1	16011
1578	This is a haiku I been playing ghost of Tsushima lol	1	16012
3352	Vull cantar la gent que estimo amb tota la gent que estimo	1	16013
941	been setting records on froggy launcher	1	16014
2712	Once a fan always a fan	1	16015
3711	yuri pasti gak bisa ngequote kan wkwk sama cyin	1	16016
4832	GOL GOL GOL GOL GOL GOL GOL GOLL	1	16017
4306	bonjour je tente ma chancemerci a vous pour ce concours	1	16018
1970	Pff komen we gvd goed weg zeg	1	16019
4621	Bro you got Zendaya why are you doing this lol	1	16020
5457	They were banged up and didnt have the chip lmao	1	16021
1113	The owner of this site is doing a bangup job	1	16022
4916	man I am eating up this yosuke manga	1	16023
5026	Idk what to do with this lol	1	16024
3837	Penn State jumps up to 14 in the AP Poll	1	16025
946	LA is now 1 of my fav cities in the world	1	16026
556	Give me lines and crowds for the win	1	16027
1947	Para que quiero una novia si tengo mi PS3	1	16028
3729	o sasha despirocou legal nesse lance	1	16029
5339	Dios bendijo mi vida con hermosas amistades	1	16030
4922	Never let go of your childhood goals	1	16031
1592	Me besas y se me olvida todo	1	16032
5343	mam nadzieje ze dawid skoczy 150m a sraft 100m	1	16033
2082	Mavs score got me in tears lmfao	1	16034
1056	The pats became my fav team when I was at uconn	1	16035
4949	Daisy Jones and The Six got me in my bagggggggg	1	16036
4681	Wird wieder Zeit Boobs zu posten mhh	1	16037
1934	Jonathan Daval trop trop trop fort	1	16038
1564	Holly shit man that was a trip playing out there in a corn field	1	16039
3886	Watching people take selfies never gets old	1	16040
1450	LONDON WE PLAY TONIGHT SEE YAS THERE	1	16041
1654	dami and luca what the fuck lmfao	1	16042
968	GM to those getting after it today	1	16043
2366	This officiating crew is on one tonight	1	16044
5322	the art design for dominaria united is off the charts	1	16045
4018	Otro gran periodista se suma al grupo que estamos en Ucrania	1	16046
2700	Gig tonight guys and girls x	1	16047
5320	Who said anything about acne lol	1	16048
551	can can can you do the cancan	1	16049
947	THIS UFC MAIN CARD IS GON BE LIT	1	16050
507	The last minute on this washing machine cycle has lasted 11 minutes lol	1	16051
3389	este es el nivel de mis streams jejejejejeje	1	16052
2828	HOME Annual Christmas Packing Party 2018	1	16053
5534	Que bien cantaba Juan Gabriel lptm	1	16054
2858	Day 1 of School holiday staycation	1	16055
621	jack you dipshit turn off your phone on set	1	16056
4721	Link me 2 kwl playlists plsss xoxooxoxo	1	16057
5209	Que chimba chimbiar con la chimbita	1	16058
3676	Hearing Geno cooked a guy in my mentions lol	1	16059
3970	Get stoned then call your mom	1	16060
1948	Playa  te  d e s e o	1	16061
3220	fav si piensas que mer es guapa	1	16062
4719	sdds meu amigo joshuanoix podia ta duro mas enchia o pote pqp	1	16063
1178	Por lo menos ni lo recuerdas borracho jajaja	1	16064
2398	FIRST RECOUPLING OF THE SERIES LETS GO	1	16065
2194	bout to get stoned eat pie and watch brandy cinderella	1	16066
4694	LAST OF US TIME LETS GOOOO	1	16067
3956	National sex day today lol bet	1	16068
4495	Lol didnt see this on the news	1	16069
1708	Gracias a todos por sus comentarios	1	16070
4533	Future 6th man of the year	1	16071
1231	Tem um domingo na minha quarta kkk	1	16072
1022	3 goals for the Leafs in 66 seconds	1	16073
3346	Bravo au coureur quentin remporte la regate	1	16074
3768	Gooooooool jajajja que gol acaba de hacer la UD	1	16075
1205	remember when pocket money was a thing lol	1	16076
2713	How bout bow and Arrow over mans body lol	1	16077
15	The 2020 series finale is gonna be lit	1	16078
5524	spring is for telling new stories	1	16079
4745	Fome de bolo de cenoura com chocolate	1	16080
2	come hang in chat with us	1	16081
2103	Conoce los mejores planes para disfrutar de nuestra ciudad este puente de diciembre	1	16082
3892	May have found one I can work with	1	16083
371	This is going to be my zone next year	1	16084
422	This timeout is for Curry lol	1	16085
4637	Como eu amo bolinho de banana com canela	1	16086
5272	We have no guns but We are United	1	16087
2990	On the other hand if it snows I can make a snowman and keep him indoors	1	16088
5320	Nah I was whoopin ass frl	1	16089
4578	steve lacy had me levitating last night	1	16090
5449	Taking a vacation for a bit	1	16091
1334	Few issues with my cs6 but all cool now	1	16092
1187	ok did not see them doing jack tonight lmao	1	16093
1659	FF RESETTEN EN TERUG KOMEN ALS EEN GOD	1	16094
2974	SHOUTS OUT HOUSTON AND FYL TXDM	1	16095
2207	All cardio no catches Lmaooo whew chile	1	16096
5182	Poop to that I buy Ariat now lol	1	16097
565	Que bien que lo pasemos y lo enamorados que se os ve	1	16098
3380	Going out for a pizza tonight	1	16099
2123	Thuis na een hele leuke avond	1	16100
1935	Lmfaooo these mfs had to go get a nun	1	16101
5459	In 1999 it was my Dad saying websites were never gonna make itIn 2003 it was my ad agency boss saying banners were BS	1	16102
3570	bro i say this all the time lmaooo	1	16103
4949	Maids got me in my baaaag	1	16104
1341	Als de eindredacteur opheldering vraagt omdat het artikel nergens op slaat	1	16105
4722	LOOOOOL SHORDY AT THE END WENT OFF	1	16106
1241	omggg what is this mod lmao	1	16107
850	Go Go Go Go Go Go	1	16108
2921	Ham is the way to go today	1	16109
804	Al menos tengo un novio que me manda comida a la casa cuando sabe que estoy triste	1	16110
3645	Te ves muy bien de mojado	1	16111
1803	Gayle wint van Alida en GD Ruben en Romy wint ook in 2en	1	16112
5256	Faceapp najjaca app ikada obozavam da surim lice u njoj svaki put drugacije izgledam	1	16113
2803	Going to a 3rd birthday party	1	16114
1875	SELAMAT HARI GURU NASIONAL 2015 DAN HUT PGRI	1	16115
4245	allez faites un article sur moi svp les journaux US	1	16116
1094	Me da como bonito ver gente adulta jugando	1	16117
1161	Bahut phatto banda hai yeh tu	1	16118
3488	He hit the shit out of that	1	16119
1574	Fly Eagles FlyBye Purdy Bye	1	16120
301	I am embracing my tan skin	1	16121
2400	Amigos Tron se ha unido a Steemit por lo que nos espera un gran futuro	1	16122
3903	Ofertas de voos podem contar comigo para TUDO	1	16123
1037	at home watchin my lil chunk man	1	16124
5269	Mdrrrrr non mais on y crois tous la je crois	1	16125
1267	this heat is beating my ass	1	16126
2959	Un gran autor en un gran equipo	1	16127
5015	Pemimpin yg kerjanya baik pastilah akan disukai dan di akui semua pihak	1	16128
3134	We have used 2 timeouts in the 3rd Quarter way to go Hawks	1	16129
76	El cholismo con la voz ronca es el mejor cholismo	1	16130
3040	All set up for the first auction of the year	1	16131
4183	Two minutes later Dan walks in and we have a a beer together lol	1	16132
3249	Que orgullo de Asamblea que tenemos	1	16133
1050	This nigga Mahomes the goat lol	1	16134
4830	Dos Santos gets my MVP vote	1	16135
3992	My Scorpion is gonna shit all over your chest	1	16136
950	Wij wensen u een een gelukkig en gezond 2012	1	16137
837	Let the small wins add up	1	16138
5002	Este gol lo puedo ver en loop por el resto de mi vida que nunca me voy a cansar de verlo	1	16139
3281	Wij wensen iedereen een fijne jaarwisseling	1	16140
4136	Uh qe lindo esta para seguir durmiendooo	1	16141
759	Rocking a 3 stone count today	1	16142
4226	McCarthy clapping after clerk says he received 216 votes	1	16143
3747	We are that bb elephant today lol	1	16144
2365	Im a spear me a nigga lol	1	16145
2525	This boy is violating my privacy	1	16146
3820	I got my two mask lmaooo	1	16147
1512	Giusto per iniziare bene la giornata	1	16148
978	Buenos dias gente del twitter buen dia para todos	1	16149
2114	Makin repot aje buat liat bola ckckck	1	16150
757	lekker uit eten straks bij Boa Tarde	1	16151
2572	Mi sa che stasera i network televisivi americani sbancano	1	16152
5256	Ne mogu vam opisati koliko zelim da gostujem u nekom podcastu	1	16153
2160	Het is gezellig bij de nieuwjaarsborrel	1	16154
3256	q lindo q es comer despues de un dia duro de entrenamiento	1	16155
4136	Cuanto qeria dormir jajaja es una morsa	1	16156
2369	I had a pina colada tonight	1	16157
1523	Fim de semana de 5 diazitos hehe	1	16158
3671	Tem filme que eu fico muito feliz por ter visto	1	16159
4272	Hacemos entrega a la Feliz Ganadora del ipad	1	16160
3105	Merci mon DIEU pour ses 1 ans de plus	1	16161
1506	We turn the 5m scrum and earn a pen	1	16162
2431	Reekado banks did it for me	1	16163
4102	HOOOY SI HAKKEN NANDITO SA PINAS YAWAAAA	1	16164
5419	Por un 2022 CON LA COPA QATAR EN CASA	1	16165
5644	FUCKING BEEP WHEN THE DOOR IS FUCKING UNLOCKED YOU ELECTRONIC DICK	1	16166
5212	NO PUEDO PARAR DE REIRME DHSVAFAFQRSRARQFQ	1	16167
4801	this has happened 3x now lmao	1	16168
1808	Club Liv is off tha chain	1	16169
2875	NO WRES MIO PERO TE QUIERO IGUALLL	1	16170
2	come hang with the gang in chat	1	16171
197	is typing this for no one to read lol	1	16172
3763	Cant wait for this to be me	1	16173
4995	Dropped namesThis nigga is him	1	16174
1362	I see the ice cream man has today emerged from hibernation	1	16175
2123	Was een leuke dag in tilburg met schatjess	1	16176
1860	Que partidazo esta final de la liga XD	1	16177
2872	Banga Lee Bangin in the club	1	16178
5270	uy may guitara nako pwede nako maging pogi nito	1	16179
4321	I works 14 hours plus nigga I get it in	1	16180
2189	op de 1 of andere manier altijd kk grappig als iemand heel veel peuken tegelijk rookt	1	16181
2408	Sean dyche is keeping them boys up	1	16182
877	Dit is wel echt heel grappig	1	16183
3822	whoa whoa whoa no one told me we had a POET in our midst	1	16184
1313	i remember this day omg i luv	1	16185
5484	gua abis melakukan tindakan yang mulia	1	16186
3073	Ma che bello fare il bagno oggi	1	16187
3622	12 days until my new EP wtf	1	16188
2211	Loads of new beers on tonight	1	16189
4842	Ya I cant wait for this	1	16190
1418	Abrir cines siempre es una noticia COJONUDA	1	16191
1877	ES HOY             SALVAR AL INE                                          ES HOY	1	16192
3181	QUEL PLAISIR DE RETROUVER MON OM PUTAIN	1	16193
2389	Dankje wel iedereen voor de felicitatie	1	16194
5407	IF U SEE ME INPUBLIC SAY HI TO ME IT MAKES MY DAY	1	16195
3615	He llegado tarde a casa y tengo que subir todo a la vez yaiiii xDDD	1	16196
3657	okoye is my president from now on	1	16197
3742	I eat tf out of ramen noodles	1	16198
5343	mam nadzieje ze w konkursie lepiej bedzie bo kwali to zart XDDD	1	16199
2427	Mooie grove krullen gedaan door Kim	1	16200
1786	Roses are redTulips are ace	1	16201
3990	L M A OMAO	1	16202
5108	Jeremy Renner is the fucking man	1	16203
3883	Guys in DMs after I tell them to F off	1	16204
2346	Wtf are the Raiders doin man	1	16205
3191	Hoy empieza otra cosaa a entrenar de a dicho no jajajajja pues a las ocho un poco de gym con los mios	1	16206
5204	What a finish from Darwin Nunez	1	16207
1249	Come come naveeeeeedddddCome come saveeeee	1	16208
5005	what is up w ppl hating others on their tl	1	16209
2412	What was all that for lmao	1	16210
4403	A la gente buena le pasan cosas buenas	1	16211
2365	Catch me at Butler fucking with the young hoes lmao	1	16212
2112	All i did this year was get more gay	1	16213
3856	all girls with swords except volkner lol	1	16214
1010	There goes Dak being Dak lol	1	16215
4891	Mike Brown coach of the year	1	16216
1551	Afternoon in the pool with family	1	16217
2728	I advise u not to pissed me off	1	16218
3317	Vales mas para mi de lo que te imaginas	1	16219
2328	Got to many Christmas clothes to wear today lol	1	16220
4794	lol this got us to tune in	1	16221
1098	Me tinca caleta carretear con Eduardo Fuentes	1	16222
2979	I turn into a puddle of mush for elderly chihuahuas	1	16223
2437	Gol de Uruguayo y acabamos de empezar	1	16224
5663	como eu amo o jimin sabe ele eh um anjo de luz	1	16225
2599	Minuhan hungkul ah si ibu mah gkgkgk	1	16226
317	The vibe is now interplanetary romance	1	16227
4133	What a post to see first thing after Shabbat	1	16228
3302	First time going to the strip tonightttttt	1	16229
4136	Pa qe vine a mi casa la concha de la yuta	1	16230
2431	IHEANACHO has won more trophies than Arsenal in the last 8 years	1	16231
27	lol at the Indian take on ketchup with pasta	1	16232
2907	gib mir die hand ich bau dir ein snackstadion aus sand	1	16233
5153	By taking control of your money you are taking control of your life	1	16234
2860	Playing this on repeat for the next forever	1	16235
4697	Si no la ha dado jajajajajjaaa	1	16236
1492	Este hilo es canela en rama xDD	1	16237
4844	shout out to Fortiche that was cinema	1	16238
1954	Says a gaming nigga that plays on mute smhhhh	1	16239
2977	Go book urself with this beaut	1	16240
4676	hola que tengais un buen dia	1	16241
695	Workin on my tan in San Fran	1	16242
252	HADES TWO OMFG LETS FUCKING GOOOOOOOOO	1	16243
2765	now this was i c o n i c	1	16244
34	dit is het grappigste dat ik in tijden las	1	16245
5343	moge dzis nie obejrzec ani meczu ani skokow swietnie XD	1	16246
2629	Viva el SUTNA clasista y combativo	1	16247
5335	VAMOS LAUTARO VAMOS ARGENTINA ARE GOING TO THE SEMI FINALS VAMOS	1	16248
2537	Ngerjain skripsi tu enaknya sambil tidur	1	16249
1682	My website about to get a makeover lol	1	16250
2436	Que ganas de irme a casa	1	16251
2836	PORQUE CONTIGO QUIERO TODO O NADA	1	16252
4126	Yura tu ngomong aja enak didengerin	1	16253
1464	Depois do gol do Hulk eu ponho o placar que eu quiser	1	16254
4612	Penyakit hati emng susah di hilangin wkwk	1	16255
3700	Estou sempre de folga a segunda yay	1	16256
3689	Performance at the Union Club and after party at the pub	1	16257
1714	Dropping 5 new beats in 12 hours	1	16258
703	dandelion seeds are the coolest thing on my wall	1	16259
5285	on the plus side I can go watch edits now	1	16260
4408	The 4 year old I nanny asked me to take her to Ikea for her birthday	1	16261
4863	On god lmao and when i get to talking shit ion wanna here nun	1	16262
3199	Leaving for Miranda now omg omg	1	16263
4943	this is the coolest shit ive seen in a WHILE	1	16264
4720	Lexi is my dog btw lmaoooo	1	16265
1350	it never ever ever gets old	1	16266
3824	Skate no 3 and 4 landed	1	16267
3911	finka can ress herself lets gooo	1	16268
4306	bonjour je ten ma chance et joue pour le format ps4merci a vous pour ce concours	1	16269
2261	Me encanta me encanta me encanta	1	16270
2100	ay la voz de lali en me muero por vos es hermosa	1	16271
5418	Both my mom and dads bday is today	1	16272
3955	Ovb Overasselt bedankt voor de samenwerking	1	16273
2109	Pengacara papa bikin greget aja ta	1	16274
1111	Heerlijk van de zon aan het genieten op de camping	1	16275
821	Get this man a Cy Young	1	16276
3907	MOROCCO MAKING HISTORY FIRST AFRICAN NATION IN THE SEMIS	1	16277
5675	his waist is to die for	1	16278
352	See I told you VR headsets were cool	1	16279
4199	My life in video form lol	1	16280
4533	Why did we go for that lmao	1	16281
2338	Lmao I never said I was	1	16282
792	Pace of vaccination continues to pickup	1	16283
3307	Salivating as I await my takeout	1	16284
2932	Un abrazo a los que ayer lavaron el coche	1	16285
4438	Can I get a huuuuuyyyyyyy yeeeaaaahhh	1	16286
4611	Shoutout to Night at the Museum	1	16287
4025	Quiero una noche de esas locas	1	16288
3172	What a goal but Ramsdale man	1	16289
3418	vibez on vibez on vibez on vibez on vibez	1	16290
5387	of course anna wintour is there lol	1	16291
1683	Wet Sundays was a vibe last night	1	16292
3089	What is yours is waiting for you	1	16293
2301	Annie Mac doing a set at Republic nye omg	1	16294
5575	Di ako makapili ng ieedit ang ganda kasi kahit saang anggulo ni Belle	1	16295
5410	And with a Bing Bong stick lmao	1	16296
3351	Voy a Creser tan alto que a las nubes podremos Tocar  Feliz 2013	1	16297
607	Then he dropped a TD pass lmao	1	16298
2911	Clutch fucking hitting by my first basemen	1	16299
3409	I got my dress today guyssss	1	16300
462	shall i drop it this month lmao	1	16301
5404	OL Pupungatoa Kotoa has received an offer from Texas State	0	16302
3565	O el metereologo de la FIA es mongolo o no entiendo nada	0	16303
3939	We are at the festival where I am wed	0	16304
5404	DB Quentin Taylor Jr has received an offer from Princeton	0	16305
2286	Planning with my wife the US trip on January 2012	0	16306
5404	ATH Jaydon Smith has received an offer from Nebraska	0	16307
4835	no way to describe it ima riot	0	16308
4832	Insaaniyat ki jeet hui hai aaj	0	16309
5343	juz myslalam ze na 140 wyladuje XDD	0	16310
5573	Andy and Paul sharing the bants	0	16311
3247	Go watch No Way Home first chance you get	0	16312
4909	did a harry potter effect on tiktok and got gryffindor	0	16313
758	RIP teh Rina GunawanOrang baik dan ramah banget plus bodor	0	16314
5586	Our secondary is getting smoked by their scout team WRs	0	16315
5222	Addy with a goal with assist from EllaUp 3 0	0	16316
2636	this yachty record is next level	0	16317
4929	What if the laundry did itself for a change	0	16318
3323	bout to perform see why I do this	0	16319
3311	where did I fucking put all my patches lolmao	0	16320
5404	LB Michael Boganowski has received an offer from Stanford	0	16321
3527	44 gone Harpenden take the lead	0	16322
5243	Exploring gender with a gun and later gently with my fingers	0	16323
4287	Kazantzakis aint got nothing on this	0	16324
4874	THESE CATS ARE DRESSED AS SVT OMG	0	16325
5663	ele reagindo ao jimin ao vivo queremos	0	16326
3475	La home de 27 ans portee disparut a Nanaimo a ete localisee saine et sauf	0	16327
4491	The traffic in LA is cunty tonight	0	16328
4092	fr gon itis that turkussy no cap	0	16329
2398	Kai is jumping ship all over the place	0	16330
2525	My life is a life for Your cause	0	16331
4685	NO FUCKING WAY WHAT AM I LISTENEING TO RN	0	16332
4863	Woke up to the cashapp ringing off	0	16333
5198	Magpies are the snakes of the sky	0	16334
3870	we going all in on video	0	16335
4571	Spice is my new Dawta she ate no shade	0	16336
3219	Hi my name is Griffin I got a 1900 on the SAT	0	16337
4637	Parar de ser trouxa pra mulherParar de ser trouxa pra mulher Parar de ser trouxa pra mulherParar de ser trouxa pra mulherParar de ser trouxa pra mulherParar de ser trouxa pra mulher Parar de ser trouxa pra mulherParar de ser trouxa pra mulher	0	16338
4972	Nah I fuck with Brent heavy	0	16339
4136	Ya no estoy pa nadie ahora tamo dos	0	16340
5321	U N M I S S A B L E	0	16341
3291	Acik havada 2000m duz kosu peh peh peh	0	16342
5062	todo va a valer la pena	0	16343
1330	Der Stromsparmodus von iOS 9 ist der Jungbrunnen eines iPhone 4s	0	16344
4545	tfw the dishwasher collabs with your experimental playlist	0	16345
5404	ATH Terez Davis has received an offer from Virginia Tech	0	16346
5628	people jn my head doing a jive	0	16347
3156	We are a year round brand lol	0	16348
3186	All my listeners are saying only if your face replaced the Pic of The President	0	16349
2187	Your either a god or a dog	0	16350
883	I wanna be at the beach	0	16351
5062	lo miro a los ojos y se cree que es amor	0	16352
5404	DB Quentin Taylor Jr has received an offer from Bethune Cookman	0	16353
5343	nie no kurwa Kamil musi miec podium	0	16354
2583	This nigga Kieth Murray the new Orlando Brown	0	16355
908	America was the Antifa during WWII	0	16356
5309	Why do I have WORK TOMORROW I SHOUOD BE CELEBRAITNG	0	16357
146	Aku memang suka Nik Abduh ni banyak cakap biar berbuih walaun cai dalil	0	16358
4180	I wanna play this new pokemon thing	0	16359
5479	But those two are eye candy tho ngl	0	16360
5404	OL Peyton Reeder has received an offer from Furman	0	16361
1334	Didnt let go of my camera lol	0	16362
2457	Rule of law wins in Mexico	0	16363
867	he called me a pussy after this	0	16364
3991	God has us in His hand	0	16365
5243	Girl didnt you attend the orgy at matchington mansion	0	16366
5581	Me when i see my nigga	0	16367
3531	We stan Miguel Puga drawing Ronniecoln	0	16368
959	the way I pogged irl when I first saw this scene	0	16369
2892	After 3 quarters Albert Lea 0Waseca 54	0	16370
1723	E Gordon 100 percent 6 man of the year	0	16371
3543	Concordati allora potrebbe aprirsi uno spiraglio	0	16372
671	galeraa to indo ensaia com minha banda	0	16373
4492	These magnesium supplements have been life changing	0	16374
229	YESPLEASE	0	16375
1024	Mahomes out there on one leg how	0	16376
559	My new Monday morning pep talk	0	16377
4339	Desse jeito eu vou viver para sempre	0	16378
2643	Espero que a Cervantes le hayan puesto Pfizer	0	16379
969	Si Bapak mah film belom sepuluh menit udeh ngorok duluan dia	0	16380
2277	Tout est chere dans ce monde	0	16381
258	And one of many election deniers	0	16382
3269	He aprendido que hay amores fugaces que duran toda una vida	0	16383
2583	Thats not how this works in 2023 Paul	0	16384
2466	Wander is all that and a bag of chips	0	16385
5173	che bello queste scene se tutto questo hype per una cagata giuro che spacco la televisione	0	16386
3679	Getting a bunch of work done today for the Patreon	0	16387
4872	KELLAND WATTS SCORED AN EFL CUP GOAL	0	16388
531	Uptown strollin with an ice cream cone	0	16389
4654	see u guys at my first forest next year	0	16390
4051	Construction worker who uses a brontosaurus as a crane	0	16391
1659	BLIJF POSITIEF DENKEN HOE MOEILIJK HET OOK IS	0	16392
5106	You are the goat for this one	0	16393
5404	WR Tanook Hines has received an offer from Miami	0	16394
2493	anastasijin story nivo 8 razred osnovne a i Karleusa je lepo to sve objasnila	0	16395
5645	thassie twt when mandip posts anything ever	0	16396
4827	The dub did a fucking speed run to catch up to Wano	0	16397
5484	cakep dah gua abis potong rambut	0	16398
1976	OUR FIRST WINNER KATE LYNCH UCD	0	16399
125	We have peaked as a species	0	16400
3419	Este set up me ha dado paz mental	0	16401
4497	bueno no puedo parar con harry potter	0	16402
3954	Lol Gakpo and Van Dijk on my Fpl bench innu	0	16403
5417	que alguien me publique la mackenzie porfa	0	16404
1327	GISAID is a gift to the world	0	16405
2266	chloe in valley girl is a gift to my bisexuality	0	16406
3257	First sea swim of the yearrrrrrr	0	16407
1292	I wanna see you Vs teo	0	16408
3309	En dan gaat het ook nog hagelen	0	16409
5355	Give me Jim Edmonds all day	0	16410
2274	Stufa piena rasa di questo caldo a gennaio	0	16411
2114	Sudah lama gak kecium bau aroma ujan	0	16412
5626	me after I hit the bong	0	16413
3550	Sekarang nak disiplin pakai moisturiser dan mask setiap hariiiii	0	16414
506	i now got twitter on my tivo	0	16415
2189	vandaag niet gespijbelt is een dag niet geleefd	0	16416
2538	Al final todos a Lidl y q le jodan a Mercadona	0	16417
5604	What license plate discourse does to a mf	0	16418
5226	the moment minhee became my final pick	0	16419
2275	nieuw binnen gekregen de voorjaarscollectie van Isla Ibiza	0	16420
4136	Escuchando unos temas de la mona acostado tomando una birra	0	16421
3488	Give the grounds crew a raise	0	16422
735	Jacoby Brissett goes out a winner	0	16423
2085	Fernando to wet the babies head with a goal	0	16424
5363	in the mood to buy a Christmas phone case oops	0	16425
3463	Et vous ne compterez plus vos heures	0	16426
4217	Can we plz end Capitalism in 2021	0	16427
2422	YP BOUT TO MAKE SHIT HAPPEN	0	16428
5287	and now its all within my reach	0	16429
5503	GUYS LILYS GOING TO THE TORONTO FILM FESTIVAL	0	16430
1467	Ya  falta poco para  el gran dia	0	16431
4628	Why cant i finish this drawing ahhhh	0	16432
1063	This is what happens when Republicans are in charge for 28 years	0	16433
1871	Gol de Forsberg para el Leipzig frente al Wolfsburgo	0	16434
38	F A N T A S I A	0	16435
415	party in the city where the heat is on	0	16436
1507	Gefeliciteerd aan de Duitse autobedrijven die Orban in het zadel hebben geholpen	0	16437
1859	e a menina que me chamou de incel pq eu fiz um desenho de nude	0	16438
2300	Eh eh eh eh we eating	0	16439
5404	WR Christian Zachary has received an offer from Duke	0	16440
1718	Its beyond outta control dwn here	0	16441
2482	That moment when you send yourself your first iOS build invite	0	16442
4194	an ice cream a day keeps the sunstroke away	0	16443
706	Texans about to pull another one and done smh	0	16444
5404	DB Trajen Greco has received an offer from Duke	0	16445
1086	first you get that money then you get that poowwwuuhhhh	0	16446
2123	On my way to ma main bishhhhh	0	16447
4339	Definitivamente eu gosto muito mais do CAD que do code	0	16448
5404	ATH Joshua Hampton has received an offer from Princeton	0	16449
4184	Bet the prices of Yankees tickets are about to All Rise	0	16450
3101	It he did it onceGod can do it twice	0	16451
3069	Sabonis gonna make First Team He With Us	0	16452
5404	OL Daniel Mincey has received an offer from UConn	0	16453
1609	A smejali smo se crnogorcima kad su im rusi pokupovali sve na moru	0	16454
2588	R E S P E C T	0	16455
1807	Francezii fac spectacol in finala CE de handbal	0	16456
3210	Hustling saved my life more than 1 time	0	16457
3945	Cats do be loving crinkly plastic	0	16458
4913	bro what was that fruity ass stomp	0	16459
2862	I HAVE A FCKING BEDTIME RITUAL AND YOUR FCKING IT UP	0	16460
5466	small to medium size animal sleeping on you is a weighted blanket from god	0	16461
5606	Strap yourself in for this one	0	16462
4887	Aaron fucking Donald ALWAYS gets there	0	16463
2092	the Mets are playing to win	0	16464
5173	Loro stanno anche fingendo che tavazzi potesse prendere male la nomination sfigati	0	16465
1105	NOT THE MATA KONDO DA BYEEEEEEEEE	0	16466
5143	LA CON DE TA RACE JV WATI CANNER	0	16467
2811	Get Sendejo out of the league	0	16468
3419	No se me ocurre mejor video	0	16469
479	these fucking tropes of texas got old 20 years ago	0	16470
1640	Gautam Gambhir man of the match	0	16471
1044	I wanna be a volunteer in a field trip	0	16472
3556	Y ahora un poco de magia	0	16473
2367	En la Resistencia ha reencontrado sus mejores sensaciones	0	16474
